0.74,3.3545,-0.014499999999999999,300.294,0.456,0.7464999999999999,3.3215,-0.013500000000000002,300.292,0.44,0.785,3.3345000000000002,-0.0155,300.285,0.445,0.7925,3.286,-0.0195,300.337,0.424,0.7635000000000001,3.2030000000000003,-0.023,300.37,0.411,0.737,3.2359999999999998,-0.031,300.315,0.423,0.7215,3.325,-0.028499999999999998,300.244,0.448,0.7384999999999999,3.4005,-0.019,300.194,0.461,0.7885,3.416,-0.012,300.199,0.454,0.819,3.363,-0.006999999999999999,300.267,0.45,0.7975,3.352,-0.003,300.348,0.46,0.763,3.481,-0.006,300.386,0.478,0.746,3.626,-0.009000000000000001,300.394,0.51,0.7384999999999999,3.6115,-0.0035,300.364,0.494,0.75,3.5795000000000003,0.0055,300.285,0.482,0.7705,3.5825,0.0,300.196,0.485,
0.743,3.2995,-0.02,300.327,0.445,0.7435,3.27,-0.017,300.338,0.43,0.7889999999999999,3.285,-0.0125,300.328,0.433,0.815,3.259,-0.0105,300.359,0.423,0.788,3.1550000000000002,-0.016,300.402,0.406,0.748,3.165,-0.0235,300.367,0.41,0.725,3.251,-0.020999999999999998,300.297,0.431,0.7364999999999999,3.3495,-0.0155,300.244,0.449,0.777,3.4065,-0.0155,300.242,0.456,0.8115,3.3605,-0.013499999999999998,300.304,0.451,0.8185,3.2954999999999997,-0.008,300.381,0.431,0.8055,3.428,-0.011,300.425,0.463,0.7945,3.5465,-0.015,300.438,0.49,0.801,3.599,-0.006,300.416,0.489,0.811,3.6155,0.004,300.353,0.487,0.7995000000000001,3.5845000000000002,0.006500000000000001,300.274,0.482,
0.752,3.269,-0.019,300.351,0.436,0.7424999999999999,3.242,-0.0155,300.381,0.421,0.7925,3.261,-0.0115,300.372,0.428,0.833,3.2545,-0.0095,300.39,0.426,0.806,3.129,-0.011,300.437,0.405,0.7585,3.097,-0.0125,300.415,0.394,0.734,3.1630000000000003,-0.010499999999999999,300.351,0.413,0.7364999999999999,3.269,-0.012,300.29,0.432,0.763,3.3375,-0.016,300.282,0.446,0.806,3.338,-0.015,300.334,0.445,0.8454999999999999,3.2809999999999997,-0.012,300.407,0.421,0.8585,3.385,-0.0165,300.454,0.452,0.8594999999999999,3.4685,-0.020499999999999997,300.474,0.478,0.868,3.5835,-0.020999999999999998,300.459,0.483,0.862,3.6365,-0.017,300.411,0.495,0.8385,3.588,-0.006999999999999999,300.337,0.483,
0.775,3.263,-0.011,300.372,0.432,0.7444999999999999,3.2329999999999997,-0.010499999999999999,300.421,0.418,0.7775,3.2575,-0.0125,300.416,0.423,0.8254999999999999,3.266,-0.013,300.424,0.429,0.817,3.152,-0.008,300.467,0.404,0.7785,3.082,-0.0025,300.468,0.394,0.747,3.098,-0.001,300.408,0.394,0.7315,3.176,-0.007,300.34,0.413,0.753,3.246,-0.0115,300.32,0.428,0.8165,3.2960000000000003,-0.011,300.359,0.437,0.886,3.2735000000000003,-0.0135,300.427,0.419,0.924,3.3529999999999998,-0.0185,300.479,0.451,0.9410000000000001,3.3915,-0.025,300.503,0.454,0.9415,3.504,-0.0375,300.499,0.482,0.9035,3.5605,-0.0435,300.47,0.5,0.864,3.541,-0.032,300.403,0.497,
0.8015,3.267,-0.006,300.386,0.422,0.744,3.227,-0.006,300.458,0.418,0.751,3.263,-0.01,300.459,0.427,0.8049999999999999,3.295,-0.012499999999999999,300.459,0.432,0.8254999999999999,3.226,-0.006500000000000001,300.493,0.414,0.7975,3.1334999999999997,0.0015,300.513,0.397,0.751,3.089,0.004,300.459,0.38,0.724,3.1189999999999998,0.0,300.39,0.392,0.7545,3.185,-0.002,300.361,0.413,0.8365,3.2605000000000004,-0.0035,300.38,0.425,0.927,3.2655000000000003,-0.0095,300.438,0.416,0.9835,3.3205,-0.015,300.492,0.43,1.001,3.333,-0.0235,300.525,0.453,0.9804999999999999,3.399,-0.04,300.519,0.46,0.9185,3.4105,-0.05,300.504,0.478,0.8674999999999999,3.4255,-0.0435,300.458,0.473,
0.829,3.2744999999999997,-0.0035,300.395,0.434,0.751,3.2235,-0.0015,300.489,0.42,0.737,3.274,-0.003,300.501,0.427,0.792,3.3434999999999997,-0.006500000000000001,300.495,0.436,0.8285,3.3274999999999997,-0.0045000000000000005,300.516,0.431,0.7995,3.229,0.0025,300.549,0.412,0.744,3.144,0.006500000000000001,300.511,0.386,0.723,3.1365,0.006,300.442,0.385,0.7675000000000001,3.1845,0.006,300.407,0.405,0.8615,3.26,0.004,300.407,0.421,0.9610000000000001,3.2755,0.0005,300.451,0.41,1.024,3.3015,-0.0045000000000000005,300.505,0.433,1.0310000000000001,3.2955,-0.012,300.548,0.448,0.9835,3.4080000000000004,-0.027999999999999997,300.57,0.444,0.9125,3.377,-0.0365,300.569,0.442,0.8645,3.298,-0.032,300.522,0.446,
0.8465,3.3049999999999997,-0.0005,300.394,0.431,0.7705,3.242,0.004,300.512,0.421,0.7464999999999999,3.298,0.0045000000000000005,300.541,0.426,0.7945,3.409,0.002,300.533,0.441,0.831,3.432,0.0025,300.546,0.452,0.7955,3.3529999999999998,0.0055,300.581,0.434,0.738,3.2495,0.0075,300.559,0.402,0.7275,3.2145,0.0085,300.495,0.392,0.7795,3.2395,0.009000000000000001,300.455,0.408,0.875,3.304,0.009000000000000001,300.44,0.422,0.9735,3.3535000000000004,0.008,300.459,0.429,1.0459999999999998,3.3525,0.006500000000000001,300.502,0.432,1.0859999999999999,3.307,0.0025,300.563,0.441,1.0675,3.5469999999999997,-0.006,300.491,0.264,0.9870000000000001,3.5235,-0.006999999999999999,300.477,0.263,0.903,3.246,-0.007,300.535,0.444,
0.858,3.376,0.0,300.397,0.449,0.804,3.2865,0.006,300.523,0.429,0.7795000000000001,3.33,0.009,300.576,0.434,0.8109999999999999,3.4715,0.007,300.577,0.464,0.8345,3.526,0.006500000000000001,300.581,0.463,0.7955,3.4795,0.007,300.605,0.455,0.7364999999999999,3.368,0.008,300.601,0.425,0.73,3.3135,0.0085,300.548,0.409,0.79,3.3235,0.009999999999999998,300.507,0.422,0.883,3.3765,0.010499999999999999,300.477,0.433,0.962,3.582,0.0065,300.499,0.446,1.0110000000000001,3.573,0.0075,300.534,0.452,1.0575,3.477,0.0085,300.605,0.425,1.0805,3.7035,0.012,300.421,0.262,1.013,3.6875,0.016,300.338,0.255,0.913,3.3635,0.0095,300.583,0.424,
0.8694999999999999,3.463,-0.0005,300.382,0.455,0.8334999999999999,3.342,0.005,300.526,0.44,0.819,3.357,0.0095,300.602,0.441,0.8354999999999999,3.4989999999999997,0.008,300.617,0.47,0.8414999999999999,3.5925000000000002,0.007,300.615,0.489,0.796,3.5755,0.0075,300.63,0.482,0.7344999999999999,3.4655,0.0095,300.635,0.447,0.729,3.4175,0.011,300.6,0.431,0.8085,3.425,0.014499999999999999,300.559,0.437,0.9495,3.4725,0.012,300.524,0.45,1.072,3.8645,0.007,300.448,0.283,1.1065,3.8795,0.006999999999999999,300.464,0.288,1.085,3.7485,0.0115,300.55,0.28,1.0765,3.8315,0.0165,300.382,0.27,1.036,3.7915,0.018000000000000002,300.23,0.258,0.9385,3.6195,0.0145,300.432,0.251,
0.8645,3.636,0.018500000000000003,300.359,0.485,0.8605,3.4515000000000002,0.0205,300.522,0.453,0.8585,3.433,0.0215,300.617,0.449,0.858,3.536,0.019,300.653,0.478,0.848,3.6494999999999997,0.017,300.651,0.506,0.8015,3.668,0.017499999999999998,300.662,0.504,0.746,3.585,0.0225,300.672,0.472,0.7435,3.5615,0.025,300.646,0.452,0.8160000000000001,3.5564999999999998,0.025500000000000002,300.607,0.457,0.963,3.616,0.018500000000000003,300.579,0.474,1.1225,4.0035,0.0185,300.351,0.296,1.1835,4.0329999999999995,0.019999999999999997,300.292,0.3,1.1315,3.8970000000000002,0.0245,300.354,0.288,1.0645,3.9495,0.024,300.367,0.28,1.0219999999999998,3.8945,0.020999999999999998,300.266,0.271,0.961,3.8514999999999997,0.018000000000000002,300.308,0.263,
0.8454999999999999,4.054,0.0475,300.341,0.538,0.884,3.706,0.046,300.516,0.477,0.9005000000000001,3.6325,0.0405,300.62,0.475,0.884,3.667,0.037,300.677,0.492,0.86,3.7569999999999997,0.033,300.687,0.52,0.8245,3.8179999999999996,0.034999999999999996,300.692,0.527,0.7895000000000001,3.7939999999999996,0.04,300.703,0.507,0.7865,3.7785,0.0385,300.685,0.489,0.8225,3.747,0.0315,300.651,0.484,0.911,3.8115,0.0245,300.625,0.5,1.0255,4.028,0.025,300.454,0.593,1.0905,4.045,0.028,300.372,0.607,1.0835,3.9395,0.031,300.411,0.579,1.0535,4.0335,0.034,300.258,0.285,1.0474999999999999,3.9725,0.0305,300.149,0.271,1.0394999999999999,3.95,0.022,300.153,0.276,
0.846,4.5120000000000005,0.027,300.261,0.33,0.8835,4.0405,0.0245,300.511,0.545,0.9085000000000001,3.8885,0.023,300.621,0.516,0.8915,3.8449999999999998,0.0265,300.691,0.515,0.8694999999999999,3.896,0.028,300.716,0.534,0.8654999999999999,3.9879999999999995,0.028,300.723,0.555,0.8574999999999999,4.0105,0.0235,300.731,0.564,0.843,3.9745,0.0135,300.72,0.544,0.854,3.954,0.006,300.69,0.529,0.9075,3.9764999999999997,0.006,300.67,0.545,0.977,4.079,0.007,300.567,0.572,1.0194999999999999,4.0965,0.008,300.484,0.57,1.015,4.0385,0.009000000000000001,300.506,0.558,0.9834999999999999,4.0565,0.0135,300.388,0.612,0.977,3.9695,0.014,300.298,0.596,1.0045,3.9210000000000003,0.0115,300.29,0.583,
0.862,4.5165,-0.0335,300.016,0.358,0.868,4.2235,-0.033,300.489,0.643,0.881,4.0625,-0.0245,300.634,0.57,0.879,3.963,-0.0115,300.701,0.544,0.882,3.9805,0.0,300.738,0.567,0.902,4.0809999999999995,-0.005,300.75,0.584,0.901,4.099,-0.023,300.759,0.588,0.8845000000000001,4.0405,-0.035500000000000004,300.751,0.575,0.8895,4.024,-0.035,300.726,0.577,0.9215,4.029,-0.027,300.712,0.561,0.972,4.1335,-0.023,300.647,0.611,1.009,4.166499999999999,-0.026000000000000002,300.567,0.628,0.9944999999999999,4.144,-0.026999999999999996,300.576,0.627,0.9375,4.077500000000001,-0.025,300.528,0.581,0.9025000000000001,3.984,-0.018500000000000003,300.466,0.558,0.9445,3.912,-0.0055,300.453,0.535,
0.7845,4.179,-0.055499999999999994,300.068,0.666,0.843,4.224,-0.0505,300.477,0.647,0.8775,4.147,-0.0455,300.644,0.607,0.881,4.037,-0.036500000000000005,300.713,0.576,0.8885000000000001,4.0195,-0.027999999999999997,300.754,0.564,0.911,4.103,-0.033,300.778,0.611,0.9115,4.1129999999999995,-0.043500000000000004,300.786,0.605,0.9035,4.0675,-0.0465,300.784,0.586,0.9195,4.002,-0.042,300.765,0.561,0.9470000000000001,4.0545,-0.038,300.754,0.571,0.971,4.134499999999999,-0.034,300.708,0.609,0.986,4.185499999999999,-0.035,300.634,0.626,0.9824999999999999,4.1905,-0.034,300.624,0.627,0.948,4.159,-0.033,300.608,0.621,0.901,4.103999999999999,-0.027499999999999997,300.58,0.61,0.9099999999999999,4.0465,-0.0155,300.57,0.565,
0.7855,4.051,-0.032,300.199,0.592,0.872,4.2135,-0.0325,300.475,0.66,0.902,4.188000000000001,-0.0405,300.648,0.621,0.888,4.1274999999999995,-0.043000000000000003,300.723,0.579,0.872,4.0945,-0.043500000000000004,300.77,0.581,0.887,4.127000000000001,-0.0425,300.798,0.61,0.9205000000000001,4.173,-0.037,300.812,0.618,0.9555,4.1615,-0.0285,300.814,0.606,0.989,4.090999999999999,-0.0285,300.797,0.568,0.993,4.143,-0.032,300.787,0.597,0.97,4.1395,-0.033,300.759,0.61,0.966,4.1845,-0.0305,300.692,0.636,0.9804999999999999,4.213,-0.026000000000000002,300.663,0.646,0.983,4.236,-0.025500000000000002,300.66,0.65,0.971,4.2215,-0.027499999999999997,300.653,0.638,0.965,4.1895,-0.033,300.645,0.624,
0.863,4.094,-0.0105,300.297,0.653,0.9135,4.225,-0.027000000000000003,300.482,0.655,0.915,4.198,-0.0415,300.648,0.632,0.8955,4.18,-0.044,300.731,0.628,0.8705,4.15,-0.0435,300.782,0.624,0.886,4.147,-0.043500000000000004,300.814,0.615,0.9490000000000001,4.222,-0.038,300.835,0.64,1.0154999999999998,4.225,-0.0315,300.84,0.628,1.0554999999999999,4.18,-0.0315,300.826,0.619,1.0375,4.201,-0.037,300.816,0.621,0.976,4.155,-0.042499999999999996,300.799,0.618,0.9455,4.183,-0.0455,300.746,0.64,0.9655,4.22,-0.041,300.705,0.642,0.9915,4.255,-0.038,300.699,0.653,0.991,4.255,-0.0495,300.704,0.653,0.9664999999999999,4.228,-0.0665,300.703,0.645,
1.4780000000000002,5.761,-0.016,300.31,0.403,1.4775,5.679,-0.0175,300.313,0.387,1.4945,5.6955,-0.022,300.307,0.388,1.504,5.634,-0.027000000000000003,300.36,0.373,1.513,5.527,-0.032,300.398,0.367,1.5145,5.628,-0.040999999999999995,300.351,0.38,1.5030000000000001,5.754,-0.036,300.279,0.398,1.5005,5.8335,-0.024,300.225,0.401,1.516,5.848,-0.017,300.222,0.393,1.5375,5.794499999999999,-0.0095,300.29,0.404,1.5625,5.8325,-0.001,300.389,0.422,1.593,6.0489999999999995,-0.002,300.456,0.437,1.616,6.303,-0.007,300.476,0.457,1.6175000000000002,6.316,-0.0045000000000000005,300.452,0.439,1.5955,6.2015,0.0045000000000000005,300.372,0.419,1.5865,6.0795,-0.0005,300.265,0.414,
1.4585,5.6685,-0.026000000000000002,300.336,0.396,1.467,5.593500000000001,-0.0245,300.353,0.386,1.4994999999999998,5.623,-0.0195,300.341,0.383,1.519,5.583,-0.016,300.377,0.38,1.5205,5.436,-0.020999999999999998,300.423,0.373,1.508,5.4575,-0.029,300.394,0.375,1.487,5.5835,-0.0235,300.327,0.387,1.479,5.720000000000001,-0.017,300.272,0.395,1.4954999999999998,5.7885,-0.0205,300.264,0.398,1.527,5.7524999999999995,-0.019999999999999997,300.316,0.401,1.5655000000000001,5.747,-0.0125,300.405,0.396,1.604,5.9035,-0.0125,300.477,0.425,1.639,6.1530000000000005,-0.017,300.505,0.44,1.666,6.266,-0.01,300.494,0.433,1.658,6.2355,0.002,300.438,0.425,1.624,6.0895,0.0085,300.337,0.412,
1.4449999999999998,5.618,-0.026000000000000002,300.356,0.392,1.459,5.54,-0.023,300.392,0.383,1.508,5.584,-0.0195,300.381,0.387,1.5365,5.5675,-0.016,300.4,0.383,1.5265,5.3805,-0.015,300.446,0.377,1.502,5.314,-0.013999999999999999,300.434,0.366,1.48,5.416,-0.008,300.374,0.377,1.467,5.5845,-0.0095,300.316,0.385,1.4765000000000001,5.694,-0.018500000000000003,300.302,0.393,1.518,5.711,-0.022,300.345,0.397,1.58,5.713,-0.0215,300.426,0.382,1.6385,5.807,-0.0245,300.498,0.418,1.6909999999999998,6.0145,-0.027999999999999997,300.531,0.436,1.734,6.202500000000001,-0.0305,300.533,0.425,1.728,6.244,-0.025500000000000002,300.498,0.431,1.6795,6.099,-0.009999999999999998,300.406,0.417,
1.4455,5.6075,-0.015,300.376,0.388,1.4515,5.5105,-0.014499999999999999,300.428,0.38,1.4994999999999998,5.5615000000000006,-0.02,300.419,0.378,1.536,5.576,-0.0225,300.425,0.388,1.5305,5.3875,-0.014,300.468,0.38,1.5045000000000002,5.25,-0.003,300.472,0.371,1.477,5.2895,0.004,300.423,0.366,1.455,5.4345,-0.0015,300.36,0.377,1.4635,5.5649999999999995,-0.0105,300.338,0.387,1.522,5.6535,-0.0165,300.371,0.393,1.609,5.6965,-0.025,300.446,0.376,1.69,5.744999999999999,-0.03,300.518,0.417,1.7565,5.8825,-0.036000000000000004,300.551,0.405,1.7959999999999998,6.077,-0.052500000000000005,300.564,0.425,1.7765,6.156499999999999,-0.0595,300.547,0.441,1.7185000000000001,6.053000000000001,-0.043,300.473,0.449,
1.4555,5.619,-0.007,300.386,0.365,1.439,5.491,-0.006500000000000001,300.459,0.379,1.4725,5.539,-0.015,300.458,0.392,1.52,5.6005,-0.0235,300.453,0.389,1.5365,5.4635,-0.0155,300.489,0.386,1.518,5.2844999999999995,-0.0005,300.508,0.375,1.4775,5.2395,0.0085,300.471,0.357,1.4420000000000002,5.3215,0.006500000000000001,300.406,0.364,1.4565000000000001,5.445,0.0015,300.374,0.38,1.5354999999999999,5.5915,-0.006,300.394,0.386,1.645,5.6785,-0.019,300.458,0.375,1.7425000000000002,5.7035,-0.026000000000000002,300.53,0.39,1.8075,5.7615,-0.0345,300.568,0.424,1.827,5.903499999999999,-0.0545,300.581,0.437,1.79,5.980499999999999,-0.0665,300.574,0.444,1.7294999999999998,5.9285,-0.056,300.525,0.44,
1.4735,5.641,-0.004,300.396,0.389,1.432,5.482,0.001,300.487,0.388,1.4489999999999998,5.5215,-0.0045000000000000005,300.498,0.394,1.506,5.641500000000001,-0.015,300.486,0.39,1.5390000000000001,5.585,-0.014,300.511,0.396,1.5230000000000001,5.395,-0.001,300.539,0.386,1.4755,5.277,0.0085,300.516,0.363,1.44,5.2965,0.011,300.455,0.358,1.468,5.3885,0.009,300.415,0.374,1.5615,5.557,0.003,300.418,0.382,1.678,5.6775,-0.0055,300.469,0.361,1.7770000000000001,5.696,-0.012499999999999999,300.538,0.397,1.8335,5.682,-0.02,300.583,0.417,1.834,5.759,-0.038,300.6,0.413,1.786,5.805999999999999,-0.0465,300.601,0.413,1.7285,5.7635000000000005,-0.038,300.57,0.427,
1.495,5.6875,-0.0015,300.395,0.367,1.4415,5.503500000000001,0.008,300.508,0.39,1.4475,5.5275,0.006500000000000001,300.535,0.394,1.505,5.6975,-0.003,300.522,0.39,1.541,5.724,-0.004,300.537,0.407,1.521,5.554,0.0025,300.568,0.4,1.4735,5.3870000000000005,0.008,300.558,0.376,1.4500000000000002,5.358,0.01,300.503,0.362,1.49,5.4155,0.0095,300.458,0.374,1.588,5.5765,0.0075,300.447,0.379,1.7029999999999998,5.734500000000001,0.003,300.477,0.379,1.799,5.7625,0.0005,300.539,0.389,1.8515000000000001,5.6865000000000006,-0.0015,300.593,0.411,1.844,5.7065,-0.009999999999999998,300.615,0.3,1.791,5.7204999999999995,-0.0075,300.621,0.304,1.7335,5.6425,-0.0045000000000000005,300.602,0.446,
1.5155,5.7684999999999995,-0.0025,300.395,0.392,1.469,5.561,0.0095,300.519,0.394,1.4715,5.5595,0.0115,300.569,0.399,1.522,5.754,0.006,300.563,0.412,1.55,5.852,0.004,300.566,0.398,1.5195,5.7285,0.006,300.596,0.414,1.4700000000000002,5.5355,0.009000000000000001,300.597,0.393,1.4585,5.4685,0.008,300.552,0.376,1.513,5.505,0.008,300.506,0.383,1.6185,5.6555,0.006,300.481,0.384,1.7295,5.8645,-0.0024999999999999996,300.497,0.385,1.8094999999999999,5.9155,0.0,300.546,0.403,1.849,5.7905,0.0045000000000000005,300.605,0.382,1.8485,5.755,0.012,300.627,0.275,1.808,5.748,0.020499999999999997,300.631,0.265,1.749,5.6370000000000005,0.0155,300.634,0.403,
1.536,5.877000000000001,-0.0045000000000000005,300.394,0.376,1.501,5.6425,0.006,300.521,0.399,1.5065,5.604,0.0115,300.594,0.403,1.5485,5.7865,0.0095,300.603,0.417,1.5635,5.9399999999999995,0.0075,300.599,0.429,1.5205,5.8805,0.009,300.621,0.433,1.4655,5.6895,0.0115,300.632,0.411,1.464,5.603999999999999,0.010499999999999999,300.599,0.394,1.542,5.6335,0.011,300.556,0.395,1.6705,5.7835,0.0045000000000000005,300.523,0.394,1.7845,6.035,-0.0045,300.524,0.295,1.841,6.115,-0.0015,300.559,0.302,1.8525,5.965,0.0085,300.62,0.307,1.8485,5.877,0.017,300.637,0.271,1.8175,5.855,0.0205,300.632,0.252,1.7565,5.7495,0.0165,300.649,0.279,
1.544,6.0655,0.017,300.392,0.414,1.5274999999999999,5.805,0.0215,300.517,0.408,1.5375,5.7115,0.024,300.61,0.41,1.5695000000000001,5.8325,0.0235,300.639,0.433,1.5755,6.0095,0.0215,300.635,0.453,1.5285000000000002,6.0215,0.023,300.647,0.452,1.4725000000000001,5.8675,0.028,300.663,0.431,1.4755,5.787,0.027,300.644,0.41,1.565,5.815,0.023,300.607,0.408,1.7095,5.9655000000000005,0.0105,300.572,0.414,1.837,6.228,0.0095,300.551,0.286,1.891,6.338,0.015,300.565,0.283,1.8805,6.194,0.025,300.619,0.285,1.8505,6.0685,0.025,300.646,0.27,1.814,6.026,0.0205,300.636,0.263,1.7655,5.952500000000001,0.0155,300.65,0.262,
