1.184 3.3485 -0.0245 300.907 0.486 1.23 3.2845 -0.0215 300.851 0.464 1.2349999999999999 3.2655000000000003 -0.02 300.831 0.471 1.184 3.2649999999999997 -0.0185 300.885 0.474 1.1265 3.3114999999999997 -0.0225 300.911 0.485 1.1005 3.4415 -0.0335 300.844 0.505 1.0625 3.4865 -0.031 300.838 0.516 1.0325 3.5435 -0.0185 300.854 0.523 1.0685 3.6975 -0.0115 300.881 0.589 1.137 3.7795 -0.008 300.906 0.604 1.2000000000000002 3.7485 -0.007 300.873 0.554 1.2835 3.7175000000000002 -0.0095 300.937 0.59 1.384 3.814 -0.012499999999999999 300.94 0.627 1.4325 3.8575 -0.008 300.959 0.639 1.3975 3.7965 0.003 301.007 0.623 1.3305 3.7225 -0.0005 300.998 0.613 
1.1480000000000001 3.4265 -0.027499999999999997 300.99 0.533 1.21 3.364 -0.025 300.912 0.468 1.2654999999999998 3.3369999999999997 -0.019 300.883 0.482 1.2570000000000001 3.322 -0.013999999999999999 300.908 0.483 1.202 3.303 -0.017499999999999998 300.985 0.527 1.1665 3.403 -0.027999999999999997 300.924 0.526 1.1345 3.4475 -0.025 300.872 0.507 1.099 3.4865 -0.016 300.869 0.512 1.1025 3.6395 -0.015 300.921 0.591 1.1480000000000001 3.7560000000000002 -0.013499999999999998 300.945 0.611 1.218 3.7714999999999996 -0.0095 300.901 0.558 1.3050000000000002 3.7545 -0.0145 300.942 0.572 1.4075000000000002 3.8280000000000003 -0.018000000000000002 300.993 0.633 1.4865 3.882 -0.0085 301.004 0.642 1.4685000000000001 3.8280000000000003 0.002 301.02 0.625 1.3719999999999999 3.707 0.0025 301.041 0.607 
1.1205 3.4589999999999996 -0.0225 300.99 0.506 1.185 3.427 -0.0225 300.959 0.49 1.2815 3.4165 -0.0175 300.926 0.497 1.3155000000000001 3.4035 -0.0135 300.938 0.502 1.263 3.3305 -0.0125 301.043 0.526 1.2185000000000001 3.392 -0.0165 301.005 0.535 1.1995 3.4450000000000003 -0.0155 300.939 0.538 1.1655 3.4555 -0.014499999999999999 300.935 0.55 1.1429999999999998 3.5685000000000002 -0.017 300.975 0.583 1.1675 3.713 -0.014499999999999999 300.984 0.61 1.2309999999999999 3.776 -0.012 300.934 0.569 1.314 3.768 -0.0195 300.95 0.564 1.4180000000000001 3.8305 -0.025500000000000002 300.987 0.579 1.509 3.9025 -0.023 301.043 0.653 1.5030000000000001 3.857 -0.0205 301.066 0.64 1.411 3.715 -0.0115 301.073 0.609 
1.109 3.444 -0.012 300.992 0.508 1.1675 3.4535 -0.016 300.988 0.5 1.2745000000000002 3.4665 -0.016 301.023 0.544 1.3330000000000002 3.4585 -0.015 300.982 0.51 1.3014999999999999 3.3725 -0.008 301.04 0.502 1.2679999999999998 3.401 -0.0035 301.059 0.544 1.258 3.4619999999999997 -0.005 301.012 0.541 1.225 3.449 -0.010499999999999999 301.016 0.556 1.1965 3.5145 -0.013000000000000001 300.993 0.551 1.2115 3.665 -0.0095 301.019 0.606 1.2585000000000002 3.7535 -0.012 300.948 0.572 1.3295 3.755 -0.021500000000000002 300.967 0.566 1.435 3.81 -0.0315 300.993 0.587 1.5255 3.8815 -0.044 301.057 0.635 1.5185 3.841 -0.0505 301.111 0.663 1.4335 3.7005 -0.0365 301.124 0.627 
1.1235 3.4055 -0.004 301.008 0.508 1.154 3.4370000000000003 -0.0105 301.017 0.5 1.2455 3.4755000000000003 -0.013 301.048 0.514 1.3205 3.4835000000000003 -0.013 301.045 0.551 1.327 3.4145000000000003 -0.005 301.049 0.509 1.3115 3.4205 0.003 301.117 0.549 1.3065 3.472 0.0025 301.021 0.513 1.2825 3.4605 -0.0025 301.007 0.515 1.2625 3.4985 -0.0035 301.028 0.565 1.2679999999999998 3.6295 0.0 301.05 0.601 1.2915 3.7184999999999997 -0.006 301.011 0.614 1.3475000000000001 3.739 -0.017 300.971 0.561 1.4405000000000001 3.781 -0.0295 301.006 0.581 1.517 3.867 -0.0505 301.046 0.61 1.5125000000000002 3.8235 -0.0615 301.131 0.657 1.4425 3.6845 -0.0495 301.165 0.624 
1.1669999999999998 3.383 -0.002 300.994 0.5 1.1509999999999998 3.418 -0.005 301.032 0.495 1.2145 3.4735 -0.006 301.05 0.51 1.299 3.511 -0.006500000000000001 301.112 0.562 1.3439999999999999 3.455 -0.003 301.068 0.513 1.343 3.439 0.004 301.108 0.514 1.3359999999999999 3.4755000000000003 0.006999999999999999 301.098 0.558 1.3359999999999999 3.4885 0.006500000000000001 301.021 0.519 1.3399999999999999 3.5225 0.006999999999999999 301.046 0.553 1.341 3.6174999999999997 0.009000000000000001 301.095 0.599 1.3439999999999999 3.6944999999999997 0.005 301.07 0.618 1.374 3.7344999999999997 -0.0035 301.048 0.618 1.4340000000000002 3.757 -0.0155 301.022 0.582 1.4889999999999999 3.9625 -0.038 301.074 0.616 1.5005 3.9415 -0.049 301.169 0.664 1.4605000000000001 3.7225 -0.0395 301.205 0.626 
1.244 3.4195 0.0005 301.013 0.552 1.1835 3.4595 0.0015 301.056 0.501 1.206 3.5125 0.0025 301.064 0.509 1.2755 3.5735 0.0015 301.103 0.523 1.3439999999999999 3.5275 0.0015 301.127 0.563 1.374 3.4675000000000002 0.0055 301.12 0.517 1.3780000000000001 3.495 0.009 301.119 0.523 1.389 3.5285 0.010499999999999999 301.054 0.525 1.4085 3.561 0.012 301.053 0.539 1.4165 3.626 0.013999999999999999 301.079 0.557 1.4104999999999999 3.7145 0.014499999999999999 301.112 0.616 1.427 3.769 0.011 301.049 0.575 1.4965 3.773 0.0035 301.075 0.624 1.5695000000000001 4.140000000000001 -0.011000000000000001 300.978 0.362 1.5745 4.215 -0.0155 301.1 0.37 1.5105 3.872 -0.014 301.176 0.585 
1.327 3.5300000000000002 0.0 301.048 0.566 1.248 3.565 0.005 301.06 0.525 1.224 3.6105 0.008 301.085 0.527 1.2715 3.6765 0.005 301.093 0.543 1.345 3.6595000000000004 0.0025 301.171 0.584 1.391 3.5455 0.005 301.16 0.532 1.4085 3.539 0.008 301.142 0.528 1.4264999999999999 3.5709999999999997 0.011 301.097 0.534 1.456 3.593 0.014499999999999999 301.087 0.546 1.4780000000000002 3.645 0.0155 301.083 0.562 1.471 3.834 0.0135 301.116 0.585 1.4615 3.9045 0.014 301.08 0.594 1.516 3.9175 0.012 301.133 0.639 1.6115 4.2829999999999995 0.012 300.952 0.38 1.6265 4.464499999999999 0.014499999999999999 301.043 0.407 1.5475 4.1485 0.007 301.164 0.642 
1.4225 3.667 -0.0005 301.064 0.598 1.3145 3.676 0.006500000000000001 301.133 0.6 1.258 3.7255000000000003 0.01 301.11 0.554 1.2854999999999999 3.7955 0.005 301.144 0.604 1.3535 3.814 0.002 301.169 0.57 1.4 3.6935000000000002 0.0015 301.173 0.547 1.4235 3.6205 0.007 301.154 0.541 1.448 3.63 0.0135 301.12 0.544 1.502 3.6385 0.019 301.104 0.55 1.591 3.6795 0.016 301.109 0.569 1.658 3.979 0.012 301.05 0.33 1.6549999999999998 4.074 0.012 300.984 0.349 1.634 4.109999999999999 0.0165 301.096 0.385 1.6764999999999999 4.3595 0.0195 300.974 0.394 1.7040000000000002 4.571999999999999 0.02 300.967 0.41 1.613 4.4565 0.0165 301.1 0.408 
1.4995 3.8305 0.0205 301.004 0.598 1.3855 3.7925000000000004 0.027500000000000004 301.166 0.61 1.3035 3.8499999999999996 0.027000000000000003 301.146 0.6 1.298 3.9364999999999997 0.0185 301.211 0.64 1.3504999999999998 3.9699999999999998 0.013 301.172 0.602 1.398 3.901 0.011 301.177 0.583 1.4255 3.787 0.020499999999999997 301.217 0.602 1.4575 3.768 0.027 301.19 0.601 1.52 3.76 0.028 301.172 0.606 1.641 3.778 0.0215 301.154 0.578 1.7795 3.9965 0.0215 300.944 0.348 1.8345 4.0915 0.023 300.89 0.368 1.7865000000000002 4.125 0.0295 300.988 0.391 1.745 4.372999999999999 0.0285 301.013 0.407 1.7320000000000002 4.5615 0.026000000000000002 300.969 0.426 1.634 4.629 0.0245 301.061 0.438 
