303.365,303.34000000000003,303.33,303.33,303.32,303.31,303.28999999999996,303.245,303.21500000000003,303.21500000000003,303.225,303.225,303.20500000000004,303.18,303.14,303.105,
303.39,303.36,303.35,303.35,303.34000000000003,303.33,303.305,303.27,303.245,303.245,303.25,303.25,303.235,303.21500000000003,303.18,303.145,
303.405,303.385,303.37,303.37,303.36,303.345,303.32,303.28999999999996,303.275,303.27,303.27,303.27,303.26,303.24,303.21500000000003,303.18,
303.42,303.40999999999997,303.39,303.39,303.38,303.365,303.34000000000003,303.315,303.3,303.28999999999996,303.28499999999997,303.28499999999997,303.275,303.26,303.24,303.21000000000004,
303.44,303.43,303.40999999999997,303.40999999999997,303.405,303.39,303.36,303.34000000000003,303.32,303.31,303.3,303.3,303.28999999999996,303.28,303.26,303.23,
303.46000000000004,303.45,303.435,303.435,303.43,303.40999999999997,303.38,303.36,303.34000000000003,303.33,303.32,303.315,303.305,302.115,302.095,303.24,
303.48,303.47,303.46000000000004,303.455,303.45,303.43,303.405,303.38,303.365,303.35,303.35,303.34000000000003,303.325,300.88,300.86,303.26,
303.5,303.49,303.48,303.47,303.46500000000003,303.45,303.43,303.405,303.39,303.375,302.355,302.345,302.32,300.90999999999997,300.88,302.105,
303.52,303.51,303.5,303.495,303.485,303.47,303.45,303.43,303.41499999999996,303.405,301.26,301.24,301.21000000000004,301.02,300.985,300.885,
303.53499999999997,303.53,303.52,303.52,303.51,303.49,303.47,303.45500000000004,303.44,303.43,302.235,302.21,302.18,300.75,300.71000000000004,300.9,
302.39,303.545,303.53999999999996,303.53499999999997,303.53,303.51,303.495,303.48,303.46500000000003,303.45500000000004,303.35,303.33,303.3,301.81,301.77,302.065,
301.1,303.565,303.565,303.555,303.55,303.53499999999997,303.52,303.505,303.495,303.485,303.43,303.40999999999997,303.385,303.235,303.21000000000004,303.23,
302.19,303.59000000000003,303.595,303.58500000000004,303.575,303.565,303.54499999999996,303.53,303.52,303.51,303.46500000000003,303.445,303.425,303.33500000000004,303.315,303.315,
303.48,303.605,303.615,303.605,303.6,303.59000000000003,303.565,303.545,303.53499999999997,303.53,303.49,303.47,303.445,303.38,303.355,303.35,
303.55,303.62,303.625,303.62,303.62,303.61,303.58,303.56,303.55,303.545,303.51,303.485,303.46000000000004,303.40999999999997,303.385,303.375,
303.56,303.63,303.63,303.63,303.63,303.62,303.59,303.57,303.56,303.55,303.52,303.49,303.47,303.42,303.4,303.39,
