314.41999999999996 314.115 314.395 314.25 314.365 314.265 314.305 314.325 314.30499999999995 314.385 314.39 314.32 314.245 314.28499999999997 314.27 314.315 
314.41999999999996 314.155 314.45000000000005 314.235 314.40999999999997 314.33 314.29999999999995 314.28499999999997 314.375 314.38 314.395 314.35 314.19000000000005 314.28 314.26 314.255 
314.365 314.16499999999996 314.46000000000004 314.19000000000005 314.4 314.30999999999995 314.24 314.28 314.45000000000005 314.395 314.39 314.4 314.155 314.29499999999996 314.265 314.21000000000004 
314.31 314.11 314.44 314.115 314.36 314.26 314.17499999999995 314.33000000000004 314.48 314.375 314.365 314.39 314.15 314.35 314.30499999999995 314.24 
314.315 314.07 314.435 314.075 314.345 314.3 314.15999999999997 314.37 314.44000000000005 314.36 314.365 314.345 314.13 314.395 314.345 314.29499999999996 
314.37 314.1 314.45500000000004 314.15999999999997 314.33500000000004 314.44 314.20500000000004 314.35 314.365 314.45 314.38 314.32 314.07 311.585 311.47 314.28499999999997 
314.41999999999996 314.15999999999997 314.48 314.295 314.32 314.49 314.3 314.28499999999997 314.29999999999995 314.53 314.35 314.365 314.095 308.63 308.385 314.245 
314.41999999999996 314.20500000000004 314.485 314.355 314.275 314.40999999999997 314.405 314.265 314.29999999999995 314.53 310.74 310.845 310.625 307.75 307.435 311.405 
314.38 314.275 314.45500000000004 314.315 314.19 314.32 314.47 314.325 314.33500000000004 314.495 306.91499999999996 306.92499999999995 306.80999999999995 306.885 306.66999999999996 308.445 
314.305 314.375 314.43 314.2 314.115 314.26 314.475 314.405 314.35 314.485 310.26 310.155 310.03999999999996 307.595 307.48 307.525 
311.635 314.375 314.45000000000005 314.09000000000003 314.07 314.24 314.45 314.435 314.37 314.5 314.105 314.03 313.78499999999997 311.125 311.03 310.235 
308.85 314.32 314.5 314.05 314.08000000000004 314.27 314.46500000000003 314.445 314.46 314.495 314.35 314.365 314.09000000000003 314.055 314.02 313.96000000000004 
311.35 314.375 314.54499999999996 314.07 314.15 314.33500000000004 314.525 314.485 314.55499999999995 314.525 314.30499999999995 314.435 314.255 314.305 314.36 314.235 
314.28 314.425 314.56 314.145 314.24 314.385 314.56 314.525 314.57 314.555 314.265 314.455 314.355 314.34000000000003 314.46500000000003 314.32 
314.525 314.41 314.565 314.26 314.28499999999997 314.39 314.565 314.555 314.51 314.565 314.3 314.46500000000003 314.35 314.32500000000005 314.475 314.38 
314.51 314.41 314.57 314.32 314.29 314.38 314.57 314.57 314.46 314.58 314.35 314.48 314.34 314.29 314.45 314.4 
