319.69,319.92499999999995,319.745,319.65,319.615,319.58,319.71500000000003,319.71500000000003,319.595,319.71,319.705,319.82000000000005,319.82500000000005,319.625,319.645,319.36,
319.635,319.835,319.845,319.57,319.525,319.43499999999995,319.64,319.625,319.78499999999997,319.755,319.435,319.62,319.53,319.445,319.83000000000004,319.65999999999997,
319.565,319.64,319.85,319.55,319.41499999999996,319.335,319.71000000000004,319.645,319.79,319.84000000000003,319.245,319.32,319.29499999999996,319.47,319.91,319.795,
319.305,319.375,319.825,319.555,319.38,319.5,319.805,319.77,319.675,319.805,319.485,319.365,319.46500000000003,319.65,319.91,319.78499999999997,
319.03,319.385,319.82,319.55,319.48,319.71500000000003,319.75,319.83,319.57,319.555,319.76,319.665,319.775,319.81,319.885,319.77,
319.17999999999995,319.685,319.8,319.53499999999997,319.58500000000004,319.74,319.485,319.645,319.28499999999997,319.40999999999997,319.83500000000004,319.82000000000005,319.9,317.005,316.895,319.78499999999997,
319.57,319.815,319.75,319.44,319.55,319.70500000000004,319.225,319.32,319.155,319.6,319.755,319.84000000000003,319.945,313.815,313.545,319.65,
319.73,319.66999999999996,319.63,319.27,319.495,319.77,319.32000000000005,319.33000000000004,319.53,319.85,315.41499999999996,315.195,315.29999999999995,311.955,311.68,315.96000000000004,
319.79,319.565,319.51,319.35,319.6,319.89,319.645,319.63,319.905,319.905,311.18,310.395,310.24,310.375,310.32,312.25,
319.815,319.68,319.64,319.71500000000003,319.775,319.925,319.78999999999996,319.79499999999996,320.06,319.905,315.345,314.78,314.385,312.365,312.35,311.23,
317.235,319.72,319.935,319.86,319.855,319.95000000000005,319.75,319.74,320.115,319.925,319.595,319.615,319.35,317.005,316.99,314.885,
314.28999999999996,319.57,320.04499999999996,319.71000000000004,319.83500000000004,319.97,319.765,319.665,320.115,319.91,319.685,319.90999999999997,319.79499999999996,319.8,319.865,319.69,
316.5,319.53,319.955,319.59000000000003,319.6,319.83,319.79,319.685,320.09000000000003,319.845,319.635,319.93,319.765,319.865,319.885,319.935,
319.48,319.51,319.8,319.69,319.345,319.47,319.635,319.63,319.93,319.625,319.485,319.925,319.66999999999996,319.615,319.59000000000003,319.81,
319.79999999999995,319.475,319.72,319.91499999999996,319.45000000000005,319.185,319.38,319.445,319.65,319.36,319.385,319.935,319.76,319.59000000000003,319.39,319.825,
319.76,319.5,319.72,320.01,319.61,319.13,319.28,319.34,319.5,319.25,319.38,319.96,319.89,319.71,319.36,319.9,
