301.58000000000004,301.22,301.255,301.20500000000004,301.42499999999995,301.295,301.15,301.14,301.56,301.56,301.125,301.375,301.575,301.53999999999996,301.41999999999996,301.495,
301.495,301.245,301.29999999999995,301.25,301.615,301.49,301.315,301.34000000000003,301.595,301.595,301.135,301.185,301.39,301.595,301.485,301.48,
301.32,301.265,301.505,301.28999999999996,301.46,301.61,301.495,301.57000000000005,301.505,301.625,301.155,301.165,301.2,301.51,301.61,301.54,
301.33500000000004,301.28499999999997,301.52,301.47,301.34000000000003,301.69500000000005,301.36,301.405,301.505,301.65,301.375,301.165,301.2,301.32000000000005,301.64,301.62,
301.32500000000005,301.295,301.355,301.705,301.355,301.54,301.435,301.235,301.54,301.665,301.615,301.36,301.19,301.24,301.66999999999996,301.625,
301.52,301.315,301.355,301.575,301.57,301.375,301.5,301.265,301.39,301.485,301.65,301.38,301.38,300.51,301.28,301.425,
301.735,301.34000000000003,301.365,301.405,301.79499999999996,301.43,301.34,301.28,301.315,301.31,301.485,301.23,301.58,300.06,300.825,301.24,
301.74,301.57000000000005,301.38,301.605,301.625,301.43,301.35,301.305,301.315,301.325,300.64,300.59000000000003,301.16999999999996,300.475,300.6,301.065,
301.56,301.70000000000005,301.45,301.80999999999995,301.435,301.405,301.57500000000005,301.525,301.52,301.335,299.925,300.23,300.7,300.61,300.51,300.855,
301.36,301.52,301.66499999999996,301.71,301.625,301.40999999999997,301.725,301.745,301.745,301.42999999999995,300.71500000000003,301.045,301.115,300.16499999999996,300.655,300.735,
300.54,301.635,301.825,301.525,301.645,301.605,301.54,301.59000000000003,301.77,301.645,301.61,301.625,301.65,300.445,300.96500000000003,300.895,
299.665,301.83,301.655,301.46000000000004,301.47,301.83500000000004,301.42,301.57500000000005,301.815,301.79499999999996,301.625,301.71000000000004,301.75,301.46000000000004,301.28,301.205,
300.525,301.81,301.485,301.46500000000003,301.48,301.69,301.525,301.78499999999997,301.855,301.825,301.49,301.55,301.705,301.735,301.55499999999995,301.5,
301.58,301.62,301.505,301.475,301.485,301.515,301.57,301.65999999999997,301.67,301.64,301.41499999999996,301.385,301.65,301.71000000000004,301.78999999999996,301.76,
301.74,301.635,301.525,301.475,301.475,301.685,301.66999999999996,301.49,301.485,301.655,301.49,301.455,301.565,301.76,301.82,301.79999999999995,
301.77,301.83,301.54,301.48,301.47,301.86,301.83,301.5,301.49,301.86,301.55,301.52,301.46,301.83,301.83,301.82,
