308.545,308.565,308.605,308.6,308.59000000000003,308.595,308.6,308.575,308.53,308.515,308.53,308.53499999999997,308.53,308.505,308.505,308.52,
308.56,308.565,308.6,308.615,308.61,308.605,308.615,308.6,308.56,308.53499999999997,308.53,308.54,308.56,308.54499999999996,308.53,308.525,
308.58500000000004,308.58,308.59,308.62,308.625,308.62,308.62,308.62,308.6,308.565,308.53999999999996,308.545,308.57,308.575,308.565,308.54499999999996,
308.61,308.6,308.595,308.62,308.63,308.635,308.625,308.635,308.63,308.595,308.565,308.555,308.57,308.59000000000003,308.6,308.58000000000004,
308.625,308.62,308.61,308.625,308.635,308.645,308.635,308.64,308.645,308.625,308.6,308.575,308.575,308.59000000000003,308.62,308.61,
308.63,308.635,308.63,308.635,308.645,308.65,308.645,308.645,308.655,308.65,308.635,308.605,308.585,307.695,307.71500000000003,308.6,
308.645,308.645,308.65,308.65,308.65,308.65,308.655,308.655,308.665,308.665,308.65999999999997,308.65,308.625,306.75,306.7,308.565,
308.65,308.655,308.665,308.67,308.65999999999997,308.65999999999997,308.665,308.665,308.675,308.68,306.98,306.95500000000004,306.95500000000004,305.89,305.78499999999997,307.65999999999997,
308.625,308.67,308.675,308.685,308.685,308.68,308.685,308.68,308.685,308.70500000000004,305.245,305.165,305.18,305.07,304.98,306.67999999999995,
308.59000000000003,308.68,308.68,308.69,308.7,308.7,308.7,308.695,308.69,308.725,306.885,306.8,306.79,306.21000000000004,306.1,305.78999999999996,
308.11,308.65999999999997,308.685,308.69,308.7,308.71,308.7,308.705,308.695,308.73,308.65,308.59000000000003,308.555,307.95,307.855,306.69,
307.575,308.62,308.70500000000004,308.7,308.71000000000004,308.71500000000003,308.71000000000004,308.725,308.71500000000003,308.735,308.74,308.70000000000005,308.65999999999997,308.595,308.57500000000005,308.505,
307.98,308.615,308.71500000000003,308.725,308.73,308.735,308.735,308.755,308.745,308.745,308.76,308.75,308.71000000000004,308.67,308.665,308.65,
308.53999999999996,308.625,308.7,308.74,308.75,308.755,308.755,308.77,308.765,308.75,308.765,308.78499999999997,308.755,308.70500000000004,308.685,308.69,
308.625,308.625,308.68,308.74,308.765,308.77,308.765,308.77,308.775,308.755,308.755,308.78499999999997,308.78,308.745,308.7,308.71500000000003,
308.63,308.63,308.67,308.74,308.77,308.78,308.77,308.77,308.78,308.76,308.75,308.78,308.79,308.76,308.7,308.73,
