-1010.0 -1750.0 30.0 1.99 11.69 0.63 0.16699999999999998 0.16699999999999998 0.20800000000000002
-1010.0 -1750.0 40.0 0.7 6.51 0.2 0.129 0.175 0.161
-1010.0 -1750.0 50.0 1.07 6.09 0.13 0.127 0.317 0.159
-1010.0 -1750.0 60.0 0.96 5.73 0.03 0.26 0.29 0.11699999999999999
-1010.0 -1750.0 70.0 0.87 5.59 0.07 0.106 0.376 0.114
-1010.0 -1750.0 80.0 0.75 5.55 0.25 0.207 0.42700000000000005 0.067
-1010.0 -1750.0 90.0 0.71 5.2 0.46 0.242 0.439 0.0
-1010.0 -1750.0 100.0 0.56 5.07 0.56 0.14400000000000002 0.368 0.005
-1010.0 -1750.0 110.0 0.4 4.94 0.36 0.19399999999999998 0.41100000000000003 0.071
-1010.0 -1750.0 120.0 0.22 5.05 0.13 0.301 0.387 0.11199999999999999
-1010.0 -1750.0 130.0 0.11 5.18 -0.02 0.168 0.168 0.21
-1010.0 -1750.0 140.0 -0.45 5.35 -0.18 0.166 0.166 0.20800000000000002
-1010.0 -1750.0 150.0 0.78 5.49 -0.36 0.161 0.261 0.11199999999999999
-1010.0 -1750.0 160.0 0.32 5.55 -0.38 0.055 0.306 0.068
-1010.0 -1750.0 170.0 0.26 6.11 -0.42 0.125 0.249 0.03
-1010.0 -1750.0 190.0 0.29 6.69 -0.32 0.449 0.348 0.0
-1010.0 -1750.0 200.0 0.37 6.54 -0.36 0.54 0.025 0.03
-1010.0 -1750.0 210.0 0.46 6.71 -0.34 0.544 0.152 0.0
-1010.0 -1750.0 220.0 0.56 6.48 -0.31 0.52 0.315 0.0
-1010.0 -1750.0 230.0 0.66 6.22 -0.29 0.489 0.209 0.0
-1010.0 -1750.0 240.0 0.74 6.18 -0.3 0.42200000000000004 0.214 0.0
-1010.0 -1750.0 250.0 0.76 6.21 -0.22 0.41600000000000004 0.39 0.0
-1010.0 -1750.0 260.0 0.71 6.29 -0.19 0.363 0.151 0.0
-1010.0 -1750.0 270.0 0.53 6.44 -0.14 0.057 0.068 0.07200000000000001
-1010.0 -1750.0 280.0 0.16 6.64 -0.1 0.11900000000000001 0.161 0.115
-1010.0 -1750.0 290.0 -0.41 6.87 -0.05 0.23800000000000002 0.44 0.023
-1010.0 -1750.0 300.0 -1.12 7.1 0.0 0.239 0.44299999999999995 0.013999999999999999
-1010.0 -1750.0 310.0 -1.86 7.26 0.03 0.315 0.498 0.0
-1010.0 -1750.0 320.0 -2.18 7.4 0.06 0.316 0.486 0.0
-1010.0 -1750.0 330.0 -1.42 7.54 0.1 0.392 0.45899999999999996 0.0
-1010.0 -1750.0 340.0 3.24 7.64 0.15 0.23399999999999999 0.444 0.0
-1010.0 -1750.0 350.0 3.67 7.83 0.21 0.23399999999999999 0.434 0.0
-1010.0 -1750.0 360.0 3.94 8.09 0.25 0.23399999999999999 0.434 0.0
-1010.0 -1750.0 370.0 4.3 8.27 0.21 0.20199999999999999 0.45299999999999996 0.159
-1010.0 -1750.0 380.0 4.72 7.84 0.02 0.20800000000000002 0.19399999999999998 0.161
-1010.0 -1750.0 390.0 4.9 7.26 -0.26 0.231 0.201 0.159
-1010.0 -1750.0 400.0 4.84 6.62 -0.53 0.318 0.201 0.159
-1010.0 -1750.0 410.0 4.75 6.04 -0.42 0.318 0.201 0.159
-1010.0 -1750.0 420.0 4.61 5.72 -0.42 0.42700000000000005 0.034 0.043
-1010.0 -1750.0 430.0 4.34 5.68 -0.52 0.42700000000000005 0.034 0.043
-1010.0 -1750.0 460.0 3.9 6.67 -1.47 0.644 0.083 0.0
