-1010.0 -1750.0 40.0 0.45 6.91 0.0 0.381 0.271 0.111
-1010.0 -1750.0 50.0 0.33 6.67 -0.27 0.408 0.282 0.111
-1010.0 -1750.0 60.0 0.6 6.34 -0.22 0.523 0.318 0.067
-1010.0 -1750.0 70.0 1.12 6.15 0.01 0.516 0.307 0.066
-1010.0 -1750.0 80.0 1.66 6.12 0.15 0.489 0.259 0.114
-1010.0 -1750.0 90.0 1.55 6.23 0.24 0.484 0.252 0.11900000000000001
-1010.0 -1750.0 100.0 1.46 6.4 0.16 0.40399999999999997 0.09699999999999999 0.11900000000000001
-1010.0 -1750.0 110.0 1.41 6.65 0.16 0.456 0.128 0.16
-1010.0 -1750.0 120.0 1.4 7.02 0.28 0.456 0.129 0.162
-1010.0 -1750.0 130.0 1.52 7.46 0.47 0.563 0.23399999999999999 0.044000000000000004
-1010.0 -1750.0 140.0 1.73 7.35 0.43 0.47600000000000003 0.127 0.158
-1010.0 -1750.0 150.0 2.02 7.3 0.38 0.531 0.262 0.114
-1010.0 -1750.0 160.0 1.96 7.39 0.33 0.521 0.203 0.086
-1010.0 -1750.0 170.0 1.97 7.5 0.27 0.54 0.24600000000000002 0.033
-1010.0 -1750.0 180.0 2.21 7.62 0.19 0.53 0.07 0.068
-1010.0 -1750.0 190.0 2.63 7.73 0.11 0.5489999999999999 0.22 0.033
-1010.0 -1750.0 200.0 2.85 7.85 0.03 0.54 0.083 0.068
-1010.0 -1750.0 210.0 3.11 8.0 -0.01 0.589 0.231 0.009000000000000001
-1010.0 -1750.0 220.0 2.76 8.16 -0.03 0.63 0.21899999999999997 0.047
-1010.0 -1750.0 230.0 3.01 8.44 0.07 0.633 0.37 0.0
-1010.0 -1750.0 240.0 3.12 8.19 0.37 0.635 0.331 0.006999999999999999
-1010.0 -1750.0 250.0 3.27 7.63 0.86 0.545 0.151 0.006999999999999999
-1010.0 -1750.0 260.0 3.48 6.99 1.19 0.45 0.324 0.031
-1010.0 -1750.0 270.0 3.76 6.75 1.41 0.242 0.303 0.071
-1010.0 -1750.0 280.0 4.15 6.65 1.59 0.588 0.14 0.027999999999999997
-1010.0 -1750.0 290.0 4.65 6.55 1.81 0.574 0.225 0.035
-1010.0 -1750.0 300.0 5.28 6.43 1.64 0.7020000000000001 0.09 0.11199999999999999
-1010.0 -1750.0 310.0 6.07 6.38 1.41 0.7190000000000001 0.057999999999999996 0.07200000000000001
-1010.0 -1750.0 340.0 7.83 5.8 0.77 0.053 0.223 0.042
-1010.0 -1750.0 350.0 8.02 5.61 0.78 0.054000000000000006 0.21 0.068
-1010.0 -1750.0 360.0 7.99 5.45 0.7 0.076 0.171 0.095
-1010.0 -1750.0 370.0 7.46 5.32 0.64 0.11 0.342 0.0
-1010.0 -1750.0 380.0 6.83 5.23 0.56 0.039 0.32299999999999995 0.046
-1010.0 -1750.0 390.0 6.32 5.18 0.36 0.205 0.205 0.256
-1010.0 -1750.0 400.0 6.05 5.24 0.23 0.171 0.171 0.214
-1010.0 -1750.0 410.0 5.95 5.54 0.45 0.33899999999999997 0.147 0.184
-1010.0 -1750.0 420.0 6.08 5.88 0.54 0.33899999999999997 0.147 0.184
-1010.0 -1750.0 430.0 6.49 6.11 0.28 0.467 0.22 0.046
-1010.0 -1750.0 440.0 6.97 6.2 0.17 0.467 0.22 0.046
-1010.0 -1750.0 450.0 7.49 6.19 0.25 0.648 0.231 0.024
