-1010.0 -1750.0 40.0 -0.47 2.86 -0.2 0.244 0.244 0.305
-1010.0 -1750.0 50.0 -0.45 3.96 -0.36 0.223 0.223 0.27899999999999997
-1010.0 -1750.0 60.0 0.06 4.63 -0.48 0.23199999999999998 0.23199999999999998 0.29
-1010.0 -1750.0 70.0 0.08 4.97 -0.46 0.235 0.235 0.293
-1010.0 -1750.0 80.0 0.47 5.63 -0.21 0.237 0.237 0.29600000000000004
-1010.0 -1750.0 90.0 0.84 5.9 -0.15 0.222 0.222 0.278
-1010.0 -1750.0 100.0 1.07 6.36 -0.15 0.235 0.235 0.293
-1010.0 -1750.0 110.0 1.06 6.83 -0.07 0.21100000000000002 0.21100000000000002 0.263
-1010.0 -1750.0 120.0 1.01 7.52 -0.03 0.205 0.205 0.256
-1010.0 -1750.0 130.0 0.92 8.18 -0.27 0.20800000000000002 0.20800000000000002 0.26
-1010.0 -1750.0 140.0 1.56 8.79 -0.08 0.20600000000000002 0.20600000000000002 0.257
-1010.0 -1750.0 150.0 1.95 9.24 -0.08 0.209 0.209 0.261
-1010.0 -1750.0 160.0 2.04 9.66 -0.08 0.214 0.214 0.267
-1010.0 -1750.0 170.0 2.34 10.06 -0.04 0.20600000000000002 0.20600000000000002 0.257
-1010.0 -1750.0 180.0 2.6 10.43 0.02 0.182 0.182 0.228
-1010.0 -1750.0 190.0 2.84 10.72 0.08 0.21 0.21 0.262
-1010.0 -1750.0 200.0 3.06 10.95 0.13 0.16699999999999998 0.16699999999999998 0.209
-1010.0 -1750.0 210.0 3.22 11.12 0.16 0.44 0.341 0.0
-1010.0 -1750.0 220.0 3.29 11.19 0.16 0.442 0.331 0.01
-1010.0 -1750.0 230.0 3.28 11.15 0.13 0.516 0.4 0.0
-1010.0 -1750.0 240.0 3.12 10.91 0.16 0.495 0.21899999999999997 0.0
-1010.0 -1750.0 270.0 2.08 8.82 -2.31 0.597 0.226 0.036000000000000004
-1010.0 -1750.0 280.0 1.89 8.53 -2.23 0.626 0.225 0.039
-1010.0 -1750.0 290.0 1.79 8.51 -2.06 0.589 0.099 0.124
-1010.0 -1750.0 300.0 1.75 8.77 -1.83 0.556 0.132 0.165
-1010.0 -1750.0 310.0 1.77 9.19 -1.59 0.624 0.22 0.047
-1010.0 -1750.0 360.0 2.04 9.35 1.29 0.292 0.292 0.365
-1010.0 -1750.0 370.0 2.11 9.31 1.21 0.26899999999999996 0.26899999999999996 0.336
-1010.0 -1750.0 380.0 2.14 9.31 1.13 0.26899999999999996 0.26899999999999996 0.336
-1010.0 -1750.0 390.0 2.15 9.37 1.0 0.258 0.258 0.322
-1010.0 -1750.0 400.0 2.19 9.35 0.59 0.247 0.247 0.309
