-1010.0 -1750.0 40.0 0.97 4.22 -0.18 0.5720000000000001 0.275 0.11199999999999999
-1010.0 -1750.0 50.0 0.38 5.07 -0.11 0.5710000000000001 0.17800000000000002 0.161
-1010.0 -1750.0 60.0 0.46 5.52 -0.05 0.5920000000000001 0.127 0.159
-1010.0 -1750.0 70.0 0.47 5.87 0.04 0.5920000000000001 0.129 0.161
-1010.0 -1750.0 80.0 0.49 6.04 0.24 0.605 0.13 0.163
-1010.0 -1750.0 90.0 0.54 6.19 0.42 0.62 0.139 0.174
-1010.0 -1750.0 100.0 0.33 6.34 0.36 0.599 0.134 0.168
-1010.0 -1750.0 110.0 0.58 6.52 0.26 0.505 0.17600000000000002 0.21899999999999997
-1010.0 -1750.0 120.0 0.56 6.72 0.32 0.48200000000000004 0.18 0.225
-1010.0 -1750.0 130.0 0.22 6.97 0.28 0.36 0.18600000000000003 0.23199999999999998
-1010.0 -1750.0 140.0 0.44 7.45 0.34 0.29100000000000004 0.20800000000000002 0.26
-1010.0 -1750.0 150.0 0.58 7.48 0.45 0.27699999999999997 0.20800000000000002 0.26
-1010.0 -1750.0 160.0 0.64 7.6 0.58 0.325 0.187 0.23399999999999999
-1010.0 -1750.0 170.0 0.74 7.21 0.78 0.302 0.205 0.257
-1010.0 -1750.0 180.0 0.89 7.44 0.97 0.20800000000000002 0.20800000000000002 0.26
-1010.0 -1750.0 190.0 1.19 7.4 1.15 0.22 0.18 0.225
-1010.0 -1750.0 200.0 1.53 7.54 1.28 0.19 0.175 0.21899999999999997
-1010.0 -1750.0 210.0 1.84 7.65 1.22 0.273 0.175 0.21899999999999997
-1010.0 -1750.0 220.0 1.94 7.72 1.18 0.18899999999999997 0.174 0.217
-1010.0 -1750.0 230.0 1.97 7.73 1.12 0.376 0.16699999999999998 0.209
-1010.0 -1750.0 240.0 1.98 7.68 1.05 0.27399999999999997 0.166 0.20800000000000002
-1010.0 -1750.0 250.0 2.03 7.65 1.02 0.45 0.138 0.17300000000000001
-1010.0 -1750.0 260.0 2.18 8.04 1.02 0.442 0.17800000000000002 0.168
-1010.0 -1750.0 270.0 2.42 8.53 1.01 0.48 0.129 0.161
-1010.0 -1750.0 280.0 2.76 8.65 1.02 0.5329999999999999 0.099 0.12300000000000001
-1010.0 -1750.0 290.0 3.13 8.63 1.09 0.635 0.027000000000000003 0.034
-1010.0 -1750.0 300.0 3.47 8.54 1.33 0.484 0.13 0.162
-1010.0 -1750.0 310.0 3.79 8.36 1.61 0.494 0.128 0.16
-1010.0 -1750.0 320.0 4.11 8.07 1.86 0.498 0.10099999999999999 0.127
-1010.0 -1750.0 330.0 4.42 7.67 1.96 0.419 0.106 0.133
-1010.0 -1750.0 340.0 4.63 7.15 2.07 0.45899999999999996 0.134 0.16699999999999998
-1010.0 -1750.0 350.0 4.8 6.58 2.16 0.5479999999999999 0.226 0.034
-1010.0 -1750.0 360.0 4.88 5.95 2.26 0.552 0.22 0.044000000000000004
-1010.0 -1750.0 370.0 4.86 5.71 2.34 0.5870000000000001 0.23399999999999999 0.011000000000000001
