-1010.0 -1750.0 30.0 -0.58 2.09 0.12 0.245 0.245 0.306
-1010.0 -1750.0 40.0 1.27 3.07 0.09 0.225 0.225 0.281
-1010.0 -1750.0 50.0 0.78 3.43 -0.17 0.22899999999999998 0.22899999999999998 0.287
-1010.0 -1750.0 60.0 0.86 3.97 -0.16 0.23199999999999998 0.23199999999999998 0.29
-1010.0 -1750.0 70.0 1.53 4.81 -0.01 0.20800000000000002 0.20800000000000002 0.26
-1010.0 -1750.0 80.0 1.62 5.37 -0.05 0.183 0.183 0.22899999999999998
-1010.0 -1750.0 90.0 1.8 5.76 0.01 0.18 0.18 0.226
-1010.0 -1750.0 100.0 1.69 6.08 0.11 0.179 0.179 0.22399999999999998
-1010.0 -1750.0 110.0 2.04 6.58 0.02 0.32899999999999996 0.174 0.165
-1010.0 -1750.0 120.0 2.33 7.09 0.03 0.171 0.146 0.168
-1010.0 -1750.0 130.0 2.59 7.59 -0.04 0.207 0.16399999999999998 0.168
-1010.0 -1750.0 140.0 2.75 8.13 -0.08 0.287 0.141 0.177
-1010.0 -1750.0 150.0 2.87 8.77 0.05 0.171 0.171 0.214
-1010.0 -1750.0 160.0 2.98 9.27 -0.04 0.207 0.207 0.258
-1010.0 -1750.0 170.0 3.83 9.72 0.1 0.212 0.212 0.265
-1010.0 -1750.0 180.0 4.08 10.2 0.05 0.205 0.205 0.256
-1010.0 -1750.0 190.0 4.36 10.68 0.06 0.182 0.182 0.22699999999999998
-1010.0 -1750.0 200.0 4.67 11.19 0.1 0.168 0.168 0.21
-1010.0 -1750.0 210.0 4.98 11.7 0.15 0.16899999999999998 0.16899999999999998 0.21100000000000002
-1010.0 -1750.0 220.0 5.28 12.23 0.21 0.142 0.142 0.17800000000000002
-1010.0 -1750.0 230.0 5.53 12.78 0.27 0.14300000000000002 0.14300000000000002 0.179
-1010.0 -1750.0 240.0 5.76 13.33 0.37 0.168 0.168 0.21
-1010.0 -1750.0 250.0 5.97 13.87 0.58 0.16399999999999998 0.129 0.162
-1010.0 -1750.0 260.0 6.2 14.25 1.01 0.027999999999999997 0.027999999999999997 0.034
-1010.0 -1750.0 270.0 6.81 13.52 1.48 0.44299999999999995 0.34299999999999997 0.0
-1010.0 -1750.0 390.0 1.61 7.49 -0.34 0.177 0.177 0.222
-1010.0 -1750.0 400.0 1.39 8.16 -0.18 0.244 0.244 0.305
