-1010.0 -1750.0 40.0 1.39 6.19 -0.13 0.091 0.12 0.113
-1010.0 -1750.0 50.0 1.45 6.44 -0.25 0.091 0.091 0.114
-1010.0 -1750.0 60.0 1.4 6.26 -0.32 0.21 0.064 0.069
-1010.0 -1750.0 70.0 1.38 5.9 -0.35 0.14800000000000002 0.131 0.163
-1010.0 -1750.0 80.0 1.36 6.07 -0.23 0.134 0.134 0.16699999999999998
-1010.0 -1750.0 90.0 1.24 6.0 -0.09 0.166 0.166 0.20800000000000002
-1010.0 -1750.0 100.0 1.01 5.84 -0.04 0.209 0.131 0.16399999999999998
-1010.0 -1750.0 110.0 1.11 5.71 -0.07 0.13 0.13 0.163
-1010.0 -1750.0 120.0 1.29 5.91 -0.06 0.13 0.09 0.113
-1010.0 -1750.0 130.0 1.51 5.8 -0.02 0.126 0.092 0.115
-1010.0 -1750.0 140.0 1.57 5.65 -0.07 0.091 0.136 0.114
-1010.0 -1750.0 160.0 1.46 5.64 0.08 0.131 0.131 0.16399999999999998
-1010.0 -1750.0 170.0 1.05 5.92 -0.15 0.135 0.161 0.16899999999999998
-1010.0 -1750.0 180.0 0.73 5.63 0.18 0.142 0.142 0.177
-1010.0 -1750.0 190.0 1.25 5.87 0.26 0.141 0.141 0.17600000000000002
-1010.0 -1750.0 200.0 1.32 6.06 0.18 0.126 0.126 0.158
-1010.0 -1750.0 210.0 1.33 6.26 0.02 0.094 0.141 0.11699999999999999
-1010.0 -1750.0 220.0 1.34 6.5 -0.14 0.07400000000000001 0.073 0.0
-1010.0 -1750.0 230.0 1.38 6.76 -0.09 0.23600000000000002 0.127 0.027999999999999997
-1010.0 -1750.0 240.0 1.51 7.03 0.0 0.086 0.038 0.006
-1010.0 -1750.0 250.0 1.78 7.14 0.11 0.09 0.09 0.11199999999999999
-1010.0 -1750.0 260.0 2.28 7.22 0.17 0.09 0.09 0.11199999999999999
-1010.0 -1750.0 270.0 1.89 7.28 0.08 0.133 0.133 0.16699999999999998
-1010.0 -1750.0 280.0 2.07 7.33 -0.15 0.133 0.139 0.16699999999999998
-1010.0 -1750.0 290.0 2.63 7.37 -0.22 0.133 0.134 0.16699999999999998
-1010.0 -1750.0 300.0 3.6 7.38 -0.44 0.095 0.249 0.11900000000000001
-1010.0 -1750.0 310.0 3.92 7.41 -0.64 0.325 0.331 0.036000000000000004
-1010.0 -1750.0 320.0 3.79 7.47 -0.61 0.44799999999999995 0.249 0.0
-1010.0 -1750.0 330.0 3.56 7.49 -0.68 0.262 0.161 0.0
-1010.0 -1750.0 340.0 3.48 7.52 -0.44 0.326 0.245 0.0
-1010.0 -1750.0 350.0 3.52 7.61 -0.41 0.253 0.08199999999999999 0.0
-1010.0 -1750.0 360.0 3.59 7.73 -0.4 0.244 0.048 0.0
-1010.0 -1750.0 370.0 3.67 7.85 -0.38 0.133 0.133 0.166
-1010.0 -1750.0 380.0 3.76 7.95 -0.34 0.133 0.133 0.166
-1010.0 -1750.0 390.0 3.89 7.97 -0.27 0.098 0.098 0.122
-1010.0 -1750.0 400.0 3.78 7.81 -0.12 0.136 0.136 0.17
-1010.0 -1750.0 410.0 3.78 7.39 0.07 0.057 0.32899999999999996 0.024
-1010.0 -1750.0 470.0 4.63 6.22 1.27 0.435 0.06 0.0
-1010.0 -1750.0 480.0 4.72 6.23 1.49 0.435 0.14800000000000002 0.0
-1010.0 -1750.0 490.0 4.82 6.33 1.59 0.435 0.14800000000000002 0.0
-1010.0 -1750.0 500.0 4.91 6.45 1.6 0.506 0.245 0.0
