-1010.0 -1750.0 50.0 -1.06 4.5 0.21 0.305 0.135 0.16899999999999998
-1010.0 -1750.0 60.0 -0.97 5.1 0.16 0.168 0.168 0.21
-1010.0 -1750.0 70.0 -0.93 5.59 0.09 0.17 0.17 0.213
-1010.0 -1750.0 80.0 -0.78 5.9 0.18 0.17800000000000002 0.17800000000000002 0.222
-1010.0 -1750.0 90.0 -0.4 6.17 0.49 0.17600000000000002 0.17600000000000002 0.21899999999999997
-1010.0 -1750.0 100.0 0.37 6.48 0.78 0.175 0.175 0.21899999999999997
-1010.0 -1750.0 110.0 -0.29 6.83 0.93 0.149 0.19 0.172
-1010.0 -1750.0 120.0 0.11 7.23 0.73 0.177 0.129 0.161
-1010.0 -1750.0 130.0 -0.44 7.39 0.5 0.253 0.131 0.016
-1010.0 -1750.0 140.0 -0.61 7.46 0.38 0.214 0.055999999999999994 0.07
-1010.0 -1750.0 150.0 -0.3 7.45 0.36 0.248 0.1 0.125
-1010.0 -1750.0 160.0 0.28 7.56 0.39 0.16699999999999998 0.16699999999999998 0.20800000000000002
-1010.0 -1750.0 170.0 0.48 8.31 0.34 0.14 0.14 0.175
-1010.0 -1750.0 180.0 0.32 8.25 0.34 0.13699999999999998 0.13699999999999998 0.172
-1010.0 -1750.0 190.0 -0.08 8.25 0.38 0.257 0.1 0.124
-1010.0 -1750.0 200.0 -0.63 8.01 0.43 0.33899999999999997 0.237 0.036000000000000004
-1010.0 -1750.0 210.0 -0.31 7.93 0.39 0.35600000000000004 0.237 0.0
-1010.0 -1750.0 220.0 -0.1 7.7 0.33 0.434 0.226 0.024
-1010.0 -1750.0 230.0 0.06 7.54 0.18 0.337 0.068 0.071
-1010.0 -1750.0 240.0 0.24 7.39 0.25 0.094 0.094 0.11699999999999999
-1010.0 -1750.0 250.0 0.4 7.34 0.27 0.09699999999999999 0.09699999999999999 0.122
-1010.0 -1750.0 260.0 0.48 7.39 0.33 0.13 0.13 0.163
-1010.0 -1750.0 270.0 0.12 7.43 0.39 0.171 0.171 0.214
-1010.0 -1750.0 280.0 0.45 7.48 0.45 0.171 0.171 0.214
-1010.0 -1750.0 290.0 1.09 7.55 0.63 0.171 0.171 0.214
-1010.0 -1750.0 300.0 1.63 7.6 0.82 0.138 0.138 0.17300000000000001
-1010.0 -1750.0 310.0 1.94 7.58 1.03 0.133 0.133 0.166
-1010.0 -1750.0 320.0 2.23 7.51 1.06 0.16699999999999998 0.16699999999999998 0.209
-1010.0 -1750.0 330.0 2.55 7.38 1.06 0.14 0.14 0.174
-1010.0 -1750.0 340.0 2.96 7.2 1.06 0.14 0.14 0.174
-1010.0 -1750.0 350.0 3.48 6.96 1.06 0.17800000000000002 0.17800000000000002 0.222
-1010.0 -1750.0 360.0 4.09 6.84 1.04 0.222 0.222 0.278
-1010.0 -1750.0 490.0 4.81 6.67 0.29 0.405 0.07 0.087
-1010.0 -1750.0 500.0 5.74 6.45 0.33 0.405 0.07 0.087
