-1010.0 -1750.0 40.0 0.74 3.67 0.3 0.518 0.064 0.08
-1010.0 -1750.0 50.0 0.71 4.55 0.26 0.423 0.141 0.17600000000000002
-1010.0 -1750.0 60.0 1.04 5.11 0.41 0.431 0.136 0.16899999999999998
-1010.0 -1750.0 70.0 1.34 5.47 0.5 0.428 0.138 0.172
-1010.0 -1750.0 80.0 1.7 5.52 0.59 0.38799999999999996 0.10300000000000001 0.129
-1010.0 -1750.0 90.0 2.09 5.56 0.68 0.38 0.257 0.11599999999999999
-1010.0 -1750.0 100.0 2.32 5.62 0.76 0.41 0.163 0.11
-1010.0 -1750.0 110.0 2.64 5.76 0.82 0.344 0.319 0.07200000000000001
-1010.0 -1750.0 120.0 2.75 5.98 0.84 0.32 0.20800000000000002 0.068
-1010.0 -1750.0 130.0 2.85 6.22 0.8 0.27699999999999997 0.091 0.113
-1010.0 -1750.0 140.0 2.76 6.19 0.73 0.159 0.09 0.113
-1010.0 -1750.0 150.0 2.78 6.19 0.64 0.252 0.099 0.12300000000000001
-1010.0 -1750.0 160.0 2.81 6.2 0.62 0.27399999999999997 0.099 0.12300000000000001
-1010.0 -1750.0 170.0 2.86 6.14 0.54 0.377 0.092 0.115
-1010.0 -1750.0 180.0 2.85 6.0 0.48 0.42200000000000004 0.22 0.040999999999999995
-1010.0 -1750.0 190.0 2.92 5.45 0.58 0.315 0.132 0.165
-1010.0 -1750.0 200.0 2.82 5.74 0.56 0.37799999999999995 0.11199999999999999 0.111
-1010.0 -1750.0 210.0 2.28 5.64 0.59 0.26899999999999996 0.251 0.11800000000000001
-1010.0 -1750.0 220.0 2.38 5.46 0.63 0.201 0.132 0.166
-1010.0 -1750.0 230.0 2.74 5.58 0.81 0.134 0.133 0.16699999999999998
-1010.0 -1750.0 240.0 2.86 5.67 0.8 0.13 0.13 0.163
-1010.0 -1750.0 250.0 2.83 5.56 0.7 0.355 0.13 0.163
-1010.0 -1750.0 260.0 2.74 5.43 0.73 0.375 0.105 0.131
-1010.0 -1750.0 270.0 2.66 5.28 0.82 0.445 0.22899999999999998 0.018000000000000002
-1010.0 -1750.0 300.0 2.95 5.0 0.64 0.462 0.441 0.0
-1010.0 -1750.0 320.0 3.25 5.05 1.04 0.23600000000000002 0.03 0.038
-1010.0 -1750.0 330.0 3.33 4.98 1.09 0.23600000000000002 0.32899999999999996 0.037000000000000005
-1010.0 -1750.0 340.0 3.32 4.7 1.12 0.065 0.32899999999999996 0.037000000000000005
-1010.0 -1750.0 350.0 3.42 4.45 1.15 0.062 0.32799999999999996 0.037000000000000005
-1010.0 -1750.0 360.0 3.68 4.44 1.17 0.127 0.171 0.159
-1010.0 -1750.0 370.0 4.24 4.48 1.17 0.142 0.142 0.17800000000000002
