-1010.0 -1750.0 30.0 -0.14 0.26 -2.75 0.292 0.292 0.365
-1010.0 -1750.0 40.0 1.34 3.08 -0.01 0.248 0.248 0.31
-1010.0 -1750.0 50.0 1.7 3.69 -0.08 0.21600000000000003 0.237 0.27
-1010.0 -1750.0 60.0 1.78 4.18 -0.09 0.225 0.225 0.281
-1010.0 -1750.0 70.0 1.9 4.88 -0.04 0.20600000000000002 0.20600000000000002 0.258
-1010.0 -1750.0 80.0 2.22 5.83 0.03 0.212 0.212 0.265
-1010.0 -1750.0 90.0 2.39 6.21 0.06 0.22399999999999998 0.22399999999999998 0.28
-1010.0 -1750.0 100.0 2.41 6.45 0.13 0.248 0.248 0.31
-1010.0 -1750.0 110.0 2.34 6.73 0.1 0.22399999999999998 0.22399999999999998 0.28
-1010.0 -1750.0 120.0 2.59 7.24 0.04 0.213 0.213 0.266
-1010.0 -1750.0 130.0 3.33 7.94 0.0 0.20800000000000002 0.20800000000000002 0.26
-1010.0 -1750.0 140.0 3.77 8.62 0.13 0.322 0.18600000000000003 0.23199999999999998
-1010.0 -1750.0 150.0 4.02 9.07 0.31 0.28300000000000003 0.37 0.21100000000000002
-1010.0 -1750.0 160.0 4.24 9.64 0.19 0.364 0.387 0.214
-1010.0 -1750.0 170.0 4.45 10.26 0.32 0.184 0.349 0.231
-1010.0 -1750.0 180.0 4.73 10.9 0.32 0.20800000000000002 0.282 0.26
-1010.0 -1750.0 190.0 5.0 11.55 0.31 0.205 0.29100000000000004 0.257
-1010.0 -1750.0 200.0 5.26 12.14 0.31 0.212 0.212 0.265
-1010.0 -1750.0 210.0 5.5 12.7 0.31 0.20600000000000002 0.20600000000000002 0.257
-1010.0 -1750.0 220.0 5.72 13.19 0.3 0.18 0.192 0.22399999999999998
-1010.0 -1750.0 230.0 5.93 13.62 0.28 0.18100000000000002 0.18100000000000002 0.22699999999999998
-1010.0 -1750.0 240.0 6.14 13.95 0.24 0.207 0.207 0.259
-1010.0 -1750.0 270.0 7.38 10.2 -0.99 0.248 0.632 0.043
-1010.0 -1750.0 350.0 10.69 10.15 -1.97 0.153 0.153 0.192
-1010.0 -1750.0 360.0 11.0 10.13 -1.99 0.153 0.153 0.192
-1010.0 -1750.0 370.0 11.22 10.16 -2.0 0.153 0.153 0.192
-1010.0 -1750.0 380.0 11.34 10.29 -1.99 0.127 0.127 0.159
-1010.0 -1750.0 390.0 11.36 10.57 -1.87 0.071 0.242 0.0
-1010.0 -1750.0 400.0 11.37 10.94 -1.69 0.067 0.06 0.0
-1010.0 -1750.0 410.0 11.24 10.93 -1.47 0.147 0.147 0.184
-1010.0 -1750.0 420.0 11.15 10.53 -1.22 0.166 0.166 0.20800000000000002
-1010.0 -1750.0 430.0 11.0 10.22 -1.01 0.17300000000000001 0.17300000000000001 0.217
-1010.0 -1750.0 450.0 10.91 9.99 -1.07 0.17300000000000001 0.295 0.217
-1010.0 -1750.0 460.0 10.84 10.01 -1.13 0.14400000000000002 0.43700000000000006 0.18
-1010.0 -1750.0 480.0 10.65 10.42 -1.15 0.255 0.255 0.318
-1010.0 -1750.0 490.0 10.48 10.71 -1.1 0.21100000000000002 0.264 0.264
