-1010.0 -1750.0 40.0 1.98 6.4 0.35 0.20800000000000002 0.20800000000000002 0.26
-1010.0 -1750.0 50.0 1.54 6.07 0.16 0.207 0.207 0.259
-1010.0 -1750.0 60.0 1.07 6.3 0.02 0.205 0.205 0.256
-1010.0 -1750.0 70.0 0.7 6.37 -0.12 0.172 0.172 0.215
-1010.0 -1750.0 80.0 1.13 6.55 -0.3 0.134 0.134 0.16699999999999998
-1010.0 -1750.0 90.0 1.28 6.79 -0.47 0.13 0.13 0.163
-1010.0 -1750.0 100.0 1.26 7.07 -0.53 0.128 0.18100000000000002 0.16
-1010.0 -1750.0 110.0 1.31 7.37 -0.36 0.128 0.128 0.16
-1010.0 -1750.0 120.0 1.49 7.64 -0.16 0.135 0.135 0.16899999999999998
-1010.0 -1750.0 130.0 1.66 7.79 0.0 0.166 0.166 0.207
-1010.0 -1750.0 140.0 1.71 7.65 0.1 0.096 0.1 0.12
-1010.0 -1750.0 150.0 1.59 7.87 0.22 0.18 0.18 0.22399999999999998
-1010.0 -1750.0 160.0 1.33 8.21 0.26 0.146 0.146 0.182
-1010.0 -1750.0 180.0 0.75 8.95 -0.06 0.171 0.171 0.214
-1010.0 -1750.0 190.0 0.53 9.07 -0.34 0.17300000000000001 0.17300000000000001 0.21600000000000003
-1010.0 -1750.0 200.0 0.45 9.19 -0.57 0.13 0.13 0.162
-1010.0 -1750.0 210.0 0.3 8.96 -0.59 0.172 0.172 0.215
-1010.0 -1750.0 220.0 0.06 8.69 -0.59 0.133 0.133 0.166
-1010.0 -1750.0 230.0 -0.33 8.41 -0.59 0.094 0.26 0.11800000000000001
-1010.0 -1750.0 240.0 -0.2 8.22 -0.6 0.094 0.14 0.11800000000000001
-1010.0 -1750.0 250.0 0.19 8.3 -0.65 0.054000000000000006 0.309 0.067
-1010.0 -1750.0 260.0 0.21 8.4 -0.76 0.135 0.381 0.0
-1010.0 -1750.0 270.0 0.19 8.49 -0.92 0.076 0.36200000000000004 0.008
-1010.0 -1750.0 280.0 0.12 8.58 -1.1 0.032 0.335 0.008
-1010.0 -1750.0 290.0 0.0 8.71 -1.29 0.162 0.324 0.163
-1010.0 -1750.0 410.0 -6.39 7.76 -1.38 0.048 0.135 0.009000000000000001
-1010.0 -1750.0 420.0 -5.6 8.38 -1.46 0.006999999999999999 0.135 0.009000000000000001
-1010.0 -1750.0 460.0 -2.73 7.08 -1.21 0.046 0.23600000000000002 0.0
-1010.0 -1750.0 470.0 -2.09 7.22 -1.11 0.046 0.23600000000000002 0.0
-1010.0 -1750.0 480.0 -0.72 7.72 -0.96 0.032 0.23399999999999999 0.0
-1010.0 -1750.0 490.0 2.06 7.92 -0.81 0.134 0.23399999999999999 0.0
