299.34000000000003,299.38,299.40999999999997,299.42,299.445,299.45,299.44,299.43,299.40999999999997,299.38,299.35,299.34000000000003,299.36,299.36,299.355,299.33000000000004,
299.355,299.395,299.43,299.44,299.46000000000004,299.46500000000003,299.46000000000004,299.45,299.445,299.44,299.4,299.385,299.4,299.4,299.385,299.365,
299.375,299.40999999999997,299.45,299.46500000000003,299.48,299.49,299.475,299.47,299.47,299.475,299.45500000000004,299.44000000000005,299.44500000000005,299.435,299.41999999999996,299.4,
299.405,299.43,299.46500000000003,299.495,299.5,299.515,299.485,299.485,299.495,299.5,299.495,299.48,299.49,299.46500000000003,299.46000000000004,299.435,
299.44,299.45500000000004,299.48,299.52,299.515,299.53,299.5,299.5,299.52,299.52,299.525,299.51,299.53,299.505,299.505,299.475,
299.48,299.485,299.5,299.53999999999996,299.53999999999996,299.55,299.52,299.52,299.53499999999997,299.53499999999997,299.55,299.54499999999996,299.565,298.80499999999995,298.78999999999996,299.495,
299.525,299.52,299.53,299.565,299.575,299.57,299.53999999999996,299.53999999999996,299.555,299.55,299.57,299.58000000000004,299.6,298.065,297.9,299.505,
299.53,299.555,299.565,299.59000000000003,299.6,299.59000000000003,299.565,299.56,299.575,299.58000000000004,298.88,298.885,298.90999999999997,298.07,297.805,298.63,
299.46000000000004,299.57,299.585,299.61,299.625,299.62,299.605,299.58,299.59000000000003,299.615,298.15,298.11,298.125,298.075,297.94,297.71000000000004,
299.345,299.54499999999996,299.59,299.62,299.645,299.645,299.64,299.605,299.61,299.635,298.83000000000004,298.76,298.765,297.925,297.765,297.73,
298.41999999999996,299.48,299.58,299.62,299.65,299.65999999999997,299.65999999999997,299.635,299.63,299.65,299.59000000000003,299.53,299.54,298.635,298.445,298.55999999999995,
297.32,299.36,299.56,299.615,299.655,299.675,299.68,299.65999999999997,299.655,299.67,299.65999999999997,299.62,299.625,299.555,299.485,299.43499999999995,
298.01,299.27,299.52,299.605,299.655,299.69,299.695,299.69,299.685,299.69,299.69,299.66999999999996,299.66499999999996,299.65,299.625,299.58,
299.07,299.28,299.475,299.58500000000004,299.65,299.695,299.705,299.71500000000003,299.705,299.71000000000004,299.71000000000004,299.70500000000004,299.69,299.69,299.685,299.655,
299.265,299.33000000000004,299.455,299.555,299.635,299.685,299.71500000000003,299.72,299.71500000000003,299.725,299.725,299.73,299.71500000000003,299.72,299.72,299.70000000000005,
299.33,299.36,299.45,299.54,299.62,299.68,299.72,299.72,299.72,299.73,299.73,299.74,299.73,299.73,299.73,299.72,
