303.53499999999997,303.515,303.505,303.51,303.5,303.49,303.455,303.43,303.40999999999997,303.405,303.4,303.39,303.37,303.35,303.315,303.28499999999997,
303.56,303.54499999999996,303.53499999999997,303.53499999999997,303.52,303.51,303.475,303.45500000000004,303.435,303.43,303.42,303.40999999999997,303.39,303.375,303.345,303.32,
303.58,303.57,303.56,303.56,303.54499999999996,303.53,303.5,303.48,303.46000000000004,303.45,303.44,303.43,303.40999999999997,303.395,303.375,303.355,
303.6,303.59000000000003,303.58500000000004,303.58500000000004,303.57,303.55,303.52,303.5,303.485,303.47,303.46000000000004,303.45,303.43,303.40999999999997,303.4,303.38,
303.625,303.615,303.61,303.61,303.59000000000003,303.57,303.54499999999996,303.525,303.51,303.49,303.48,303.47,303.45,303.435,303.42,303.4,
303.65,303.64,303.63,303.63,303.615,303.595,303.57,303.55,303.53,303.515,303.5,303.49,303.47,302.18,302.155,303.41,
303.67,303.65999999999997,303.65,303.65,303.64,303.62,303.595,303.575,303.555,303.54499999999996,303.53,303.515,303.495,300.845,300.815,303.425,
303.685,303.68,303.675,303.67,303.65999999999997,303.64,303.62,303.6,303.58500000000004,303.57,302.46000000000004,302.42499999999995,302.385,300.905,300.88,302.16499999999996,
303.7,303.70500000000004,303.7,303.695,303.68,303.66499999999996,303.645,303.625,303.61,303.595,301.305,301.24,301.15999999999997,301.04499999999996,301.03499999999997,300.85,
303.71500000000003,303.73,303.725,303.72,303.70500000000004,303.69,303.67,303.65,303.635,303.625,302.385,302.32000000000005,302.235,300.75,300.735,300.91499999999996,
302.385,303.745,303.75,303.74,303.73,303.71000000000004,303.69,303.675,303.65999999999997,303.65,303.585,303.54,303.48,301.91999999999996,301.89,302.205,
300.895,303.76,303.775,303.765,303.75,303.73,303.71500000000003,303.70500000000004,303.685,303.675,303.655,303.62,303.57500000000005,303.48,303.45,303.445,
302.175,303.78,303.8,303.78999999999996,303.775,303.755,303.745,303.73,303.71500000000003,303.70500000000004,303.685,303.655,303.615,303.58000000000004,303.54999999999995,303.515,
303.68,303.795,303.815,303.805,303.8,303.78,303.765,303.745,303.735,303.725,303.705,303.675,303.635,303.61,303.58,303.54499999999996,
303.76,303.805,303.825,303.815,303.815,303.8,303.775,303.755,303.745,303.735,303.71500000000003,303.69,303.65,303.63,303.6,303.575,
303.77,303.81,303.83,303.82,303.82,303.81,303.78,303.76,303.75,303.74,303.72,303.7,303.66,303.64,303.61,303.59,
