300.245 300.225 300.24 300.235 300.26 300.21500000000003 300.18 300.17 300.16 300.20500000000004 300.205 300.195 300.22 300.185 300.15 300.09000000000003 
300.265 300.25 300.27 300.265 300.28999999999996 300.25 300.21500000000003 300.185 300.17 300.23 300.22 300.22 300.25 300.225 300.195 300.13 
300.27 300.275 300.29499999999996 300.315 300.32 300.31 300.25 300.2 300.195 300.235 300.24 300.245 300.275 300.25 300.225 300.16499999999996 
300.275 300.3 300.32 300.35 300.34000000000003 300.355 300.265 300.22 300.225 300.24 300.25 300.25 300.295 300.265 300.26 300.20500000000004 
300.28 300.32 300.335 300.365 300.36 300.375 300.29499999999996 300.25 300.255 300.255 300.255 300.255 300.315 300.28499999999997 300.29499999999996 300.24 
300.29999999999995 300.335 300.345 300.38 300.39 300.4 300.33500000000004 300.28499999999997 300.28 300.275 300.275 300.28 300.335 299.545 299.53999999999996 300.265 
300.325 300.35 300.37 300.40999999999997 300.425 300.405 300.36 300.315 300.31 300.29499999999996 300.305 300.315 300.35 298.775 298.725 300.29999999999995 
300.32 300.37 300.395 300.43 300.445 300.41499999999996 300.38 300.35 300.345 300.33000000000004 299.66499999999996 299.67999999999995 299.70500000000004 298.825 298.725 299.505 
300.3 300.385 300.40999999999997 300.445 300.46000000000004 300.45500000000004 300.41999999999996 300.385 300.37 300.365 298.975 298.955 298.98 298.9 298.80499999999995 298.65999999999997 
300.28499999999997 300.395 300.42 300.46500000000003 300.48 300.485 300.46500000000003 300.41499999999996 300.395 300.385 299.605 299.555 299.57000000000005 298.70500000000004 298.61 298.68 
299.455 300.4 300.43 300.47 300.5 300.505 300.49 300.445 300.42 300.41499999999996 300.325 300.275 300.29 299.36 299.27 299.43 
298.52 300.39 300.45500000000004 300.47 300.51 300.525 300.51 300.47 300.45000000000005 300.45 300.405 300.36 300.38 300.3 300.26 300.21500000000003 
299.235 300.385 300.48 300.48 300.515 300.54999999999995 300.525 300.505 300.485 300.48 300.45000000000005 300.41499999999996 300.42 300.4 300.4 300.33500000000004 
300.14 300.38 300.49 300.495 300.53 300.565 300.54499999999996 300.53499999999997 300.51 300.51 300.49 300.46000000000004 300.445 300.45500000000004 300.47 300.405 
300.24 300.37 300.485 300.51 300.54 300.565 300.575 300.545 300.53 300.525 300.51 300.495 300.475 300.495 300.51 300.46000000000004 
300.26 300.37 300.48 300.52 300.54 300.57 300.59 300.55 300.54 300.53 300.51 300.51 300.49 300.5 300.52 300.49 
