299.54499999999996,299.59000000000003,299.64,299.67,299.69,299.7,299.69,299.68,299.655,299.615,299.57500000000005,299.56,299.58500000000004,299.59000000000003,299.595,299.575,
299.57,299.61,299.655,299.69,299.71000000000004,299.71500000000003,299.71500000000003,299.7,299.685,299.66999999999996,299.625,299.6,299.615,299.625,299.62,299.605,
299.595,299.63,299.67,299.71000000000004,299.73,299.74,299.735,299.72,299.71500000000003,299.71000000000004,299.67499999999995,299.65,299.65,299.655,299.65,299.64,
299.625,299.65,299.69,299.73,299.745,299.765,299.74,299.735,299.745,299.74,299.72,299.695,299.69,299.68,299.685,299.675,
299.655,299.67,299.705,299.75,299.76,299.78,299.75,299.75,299.77,299.765,299.76,299.735,299.735,299.71500000000003,299.72,299.71000000000004,
299.685,299.695,299.72,299.765,299.78499999999997,299.8,299.77,299.77,299.78499999999997,299.78499999999997,299.78999999999996,299.775,299.78499999999997,299.135,299.12,299.72,
299.73,299.73,299.745,299.78499999999997,299.81,299.815,299.78999999999996,299.78999999999996,299.8,299.8,299.815,299.815,299.83500000000004,298.525,298.40999999999997,299.725,
299.755,299.77,299.775,299.81,299.83,299.83,299.81,299.81,299.82,299.825,299.15,299.155,299.18,298.46500000000003,298.29499999999996,299.055,
299.725,299.8,299.805,299.83,299.85,299.855,299.845,299.83,299.835,299.855,298.44000000000005,298.415,298.435,298.4,298.32,298.33000000000004,
299.645,299.8,299.825,299.85,299.87,299.88,299.88,299.855,299.85,299.875,299.09000000000003,299.03499999999997,299.03499999999997,298.395,298.3,298.255,
298.92499999999995,299.76,299.83,299.865,299.89,299.9,299.9,299.88,299.87,299.89,299.825,299.77,299.765,299.05499999999995,298.935,298.905,
298.07,299.665,299.825,299.87,299.905,299.92,299.92,299.9,299.895,299.905,299.895,299.855,299.86,299.78999999999996,299.735,299.68499999999995,
298.54499999999996,299.58000000000004,299.79499999999996,299.865,299.91,299.94,299.935,299.93,299.92,299.925,299.925,299.905,299.905,299.89,299.865,299.825,
299.315,299.56,299.745,299.845,299.905,299.945,299.945,299.955,299.935,299.945,299.95,299.94,299.93,299.93,299.92499999999995,299.895,
299.48,299.58000000000004,299.71000000000004,299.815,299.89,299.935,299.955,299.96,299.95,299.955,299.96500000000003,299.96500000000003,299.95,299.96000000000004,299.96000000000004,299.94,
299.54,299.6,299.7,299.8,299.88,299.93,299.96,299.96,299.96,299.96,299.97,299.98,299.96,299.97,299.97,299.96,
