7.937231309618610064e-02 7.040120682759008763e-02 7.674861887081294021e-02 7.855917472168670590e-02 6.729082311658413085e-02 8.040973826288973225e-02 9.716762980371046465e-02 1.082579993507377519e-01 1.117396028116359324e-01 8.826844873560006632e-02 6.674066432653265324e-02 6.247438426829789865e-02 6.719673706552088677e-02 9.323541061043805200e-02 9.096167872687993539e-02 8.468687538858830910e-02
8.744548686252182068e-02 8.337455476656344122e-02 9.699007629453114399e-02 9.023915307535947117e-02 6.199763082833221334e-02 6.543199189010984185e-02 7.687690205799853349e-02 1.006979576808234439e-01 1.044450545939996366e-01 8.255475559216829406e-02 7.163046390916751049e-02 8.062252695771632283e-02 7.953689368278177296e-02 8.986647890154193796e-02 1.023340032894176771e-01 1.027675820720082567e-01
9.252657020088186912e-02 9.726781889728101926e-02 1.053012133385578669e-01 8.729763033177566356e-02 6.134255041361946076e-02 6.506138813502312934e-02 6.459770050997926116e-02 7.762546263311782824e-02 9.415188223076913221e-02 9.285789834393627651e-02 9.020150520251510318e-02 1.055754973820438453e-01 9.864189600912821876e-02 8.595769965636011756e-02 9.720261080323620850e-02 1.056182975752007758e-01
9.360608768048893358e-02 9.577678252449069174e-02 8.890503296721725957e-02 8.108847934229433674e-02 6.601931617710200817e-02 7.694809226995522056e-02 7.452938530124668393e-02 6.814298295263429561e-02 8.232081258848295002e-02 9.516461665038586371e-02 1.003556356402309641e-01 1.062466565104260158e-01 9.462234364271486509e-02 8.000495761502017522e-02 8.259311557365961454e-02 8.762939693752526404e-02
9.784825637082866789e-02 8.456966815736009779e-02 7.052415161100983321e-02 8.355247978823197863e-02 8.280994203142616472e-02 9.616483625440960803e-02 9.358591341029778854e-02 7.320331237610344655e-02 6.685988279063270756e-02 7.650164975044511373e-02 8.897084129277330056e-02 8.371027253821367031e-02 7.489483606334731980e-02 7.510545258221860976e-02 7.661304719624205395e-02 7.193711630967918047e-02
1.019617415367908703e-01 8.355828359880188017e-02 6.405685930418214546e-02 7.797743959659017565e-02 9.372464897975038567e-02 1.077954353984943575e-01 9.900662936890976262e-02 8.159987687669408019e-02 6.763574557628741768e-02 6.209529159917004382e-02 7.291522228808781925e-02 6.760072002825544268e-02 6.574689167111373578e-02 5.707326651118382194e-02 5.855074633782916121e-02 6.725068785399596072e-02
9.162599263413591377e-02 8.856502901477140977e-02 7.643464293163301781e-02 7.221100510135082529e-02 8.808345785188465005e-02 1.001849393459543769e-01 8.934663573816592486e-02 8.451640102253009379e-02 8.068775143387726945e-02 6.354832092767673246e-02 6.912786621867948733e-02 6.985826080013143868e-02 7.085588324199172672e-02 4.292653312429578483e-02 4.223364073788044709e-02 6.933750480351665024e-02
7.604793714096251545e-02 8.761043296797922653e-02 9.729198184348453182e-02 8.803589547623136280e-02 8.142828849498430499e-02 8.271655387097735790e-02 8.084724067144376247e-02 8.789283753638033048e-02 8.929697848925402526e-02 6.775942334738346839e-02 4.365498414104970054e-02 4.740104978928676160e-02 4.864912352790475708e-02 3.241485465170782648e-02 3.198080305415524488e-02 5.924111367985978455e-02
7.412407925023956068e-02 7.756709252191600068e-02 1.037372901961225863e-01 1.055119021706164284e-01 8.724306952008972771e-02 8.242509172933321082e-02 8.813786749292801259e-02 9.176134546439074224e-02 8.938410804987123592e-02 6.968428895119141431e-02 1.935712310006611897e-02 2.126889294814678089e-02 2.266169214434462023e-02 2.102941731449644441e-02 2.168027163339954211e-02 4.748607906751484142e-02
8.534992605986742309e-02 7.460868251126162587e-02 9.242098859872079075e-02 9.818890606492000628e-02 9.660413173080266425e-02 1.022435623371627522e-01 1.032862946204725907e-01 9.045778941015203412e-02 8.787308573221143393e-02 7.362982764291252369e-02 5.656243993638557926e-02 6.013631094238708341e-02 6.301387591168539082e-02 3.613225265944516873e-02 3.518708076507878063e-02 3.448121957669452592e-02
