3.441950348663948452e-03 3.432550819096292886e-03 3.568824000824101159e-03 3.203000257810399883e-03 3.460318492183956339e-03 3.587720460810329970e-03 3.418656124653735202e-03 3.507524412982057551e-03 3.680294825462311972e-03 2.904411683920826628e-03 1.612308692039550462e-03 1.350308441242636113e-03 2.837208712524515869e-03 2.528849547137070573e-03 2.548415795876936892e-03 2.756663025970050238e-03
2.218411196720559541e-03 2.171130337944712860e-03 3.523433339488705671e-03 3.255098795314135401e-03 3.386638243456647178e-03 3.468727659258131601e-03 3.351697283655250166e-03 3.392883029057129716e-03 3.556861446538125623e-03 3.596444661665621455e-03 2.773353694905707299e-03 9.612933603125274271e-04 2.348457679544036902e-03 2.719199456217518459e-03 2.604790566678904812e-03 2.620624068577068720e-03
1.421840085755373675e-03 1.355726095717541988e-03 3.438592612878978768e-03 3.479634580581535651e-03 3.413042892121290715e-03 3.420746390674492005e-03 2.821800612666592982e-03 3.239098398884199259e-03 3.486053560245972252e-03 3.534649435365713483e-03 3.346359787509019506e-03 2.113438610053038937e-03 2.249218256989688955e-03 2.772345099127661219e-03 2.597115307336244228e-03 2.606734465012780760e-03
2.484771559348735066e-03 1.408171490481472440e-03 3.361584233286770470e-03 3.435123678235393191e-03 3.447787883134355042e-03 2.016988387841429486e-03 1.578074353194298951e-03 2.103930284213816060e-03 3.398245565331009695e-03 3.473434734580713602e-03 3.145325605578560418e-03 3.017739889208576748e-03 2.526157629023252985e-03 2.535486957558914529e-03 2.537630852599094110e-03 2.562922623732958108e-03
3.345943682891065404e-03 1.315038324353409727e-03 2.126353898294814932e-03 3.390592873620720035e-03 3.421966637081619907e-03 2.185173260939257071e-03 9.730271532567484442e-04 1.113471617679783398e-03 3.286851072919028376e-03 3.375300417785555198e-03 2.879200394879208053e-03 1.913790462758521238e-03 2.709104631747264683e-03 2.535518631537499873e-03 2.479014551653736017e-03 2.341011667161337507e-03
3.440369189336769766e-03 1.246267265322900273e-03 1.099260551578032721e-03 2.120732543313856317e-03 3.367286966631908348e-03 3.306422607602849811e-03 1.874185764374746658e-03 1.001935911673353151e-03 3.203958143414434214e-03 3.317261544884778958e-03 2.795096239164628158e-03 9.256985727354081171e-04 2.506791039603469776e-03 4.911397624625961269e-04 2.309019819650068024e-04 2.115370619451275962e-03
2.445409588481612349e-03 1.278933300535176716e-03 2.246447939946340754e-03 1.194439343042727518e-03 2.104129987496413789e-03 3.193886732770167842e-03 2.854733757777957927e-03 1.759383568971187219e-03 3.125300841750466765e-03 3.254465951366206089e-03 3.112774971719356899e-03 9.077702026048362462e-04 1.478602740292267893e-03 -1.375938254757058058e-03 -1.612422148848287285e-03 2.142406922287644604e-03
1.517241865174897989e-03 1.398041357934197513e-03 3.162700836252697791e-03 1.775601748114421889e-03 1.149772040020777568e-03 1.911511430223517471e-03 2.936368286976854571e-03 2.770584494065433077e-03 2.766387799112129259e-03 3.193995038613518453e-03 5.615349455103320645e-04 -5.871244466177964142e-04 -2.547504742147915953e-03 -1.759354541514705121e-03 -1.883116014190990830e-03 -2.914891743402815713e-05
1.529808978264247726e-03 1.482413126559403282e-03 2.367526586978597677e-03 2.837683909878806112e-03 2.447326098295506385e-03 1.010320383345568928e-03 2.955744171296480205e-03 3.008088562826283750e-03 2.746241214910936663e-03 3.169215337015595518e-03 -1.844230834586114715e-03 -2.090794162408493324e-03 -5.065153318511563668e-03 -4.144795042525881851e-03 -2.056889659408008345e-03 -1.677836882973682926e-03
2.801072006747212101e-03 1.455899669403896111e-03 1.465531778006127356e-03 3.371024886557777954e-03 3.368914889458250739e-03 1.059302109998951818e-03 1.738561935175030526e-03 1.701401746501410338e-03 2.970252429087367248e-03 3.093559706475108948e-03 7.237916731902292516e-04 7.191266864477924335e-04 -3.062092013989171240e-04 -6.736591279239373051e-03 -1.954694453243639978e-03 -1.945622729561279594e-03
1.451728034926292763e-03 2.603466860462655581e-03 1.295890267389628080e-03 2.139554853376583049e-03 3.145619444130062260e-03 2.257349547911010040e-03 7.810567024819833068e-04 6.931080813849780807e-04 1.726848474415923007e-03 2.911024643559149451e-03 3.225995447816603409e-03 3.319619607656247150e-03 3.543895810457653277e-03 -1.780195907669725013e-03 9.224416559727824675e-04 4.977518131840536755e-04
